Date,Team,B2B,Player,Opp,Off_PTS,Off_L5_PTS,AVG_PTS_H2H,Def_PTS,Def_L5_PTS
04/01/2023,NOP,1,Brandon Ingram,LAC,20.8,20.0,,12.074074074074074,10.4
04/01/2023,NOP,1,Trey Murphy III,LAC,13.19047619047619,19.2,,12.074074074074074,10.4
04/01/2023,NOP,1,Naji Marshall,LAC,6.857142857142857,7.6,,12.074074074074074,10.4
04/01/2023,MIA,0,Jimmy Butler,DAL,19.8,14.8,,16.294117647058822,16.8
04/01/2023,MIA,0,Haywood Highsmith,DAL,2.391304347826087,5.8,,16.294117647058822,16.8
04/01/2023,DAL,0,Dorian Finney-Smith,MIA,8.681818181818182,8.8,,13.758620689655173,21.0
04/01/2023,DAL,0,Maxi Kleber,MIA,5.777777777777778,9.2,,13.758620689655173,21.0
04/01/2023,DAL,0,Davis Bertans,MIA,2.9,2.2,,13.758620689655173,21.0
04/01/2023,NOP,1,Herbert Jones,LAC,10.588235294117649,9.8,,13.051282051282053,12.6
04/01/2023,LAC,1,Marcus Morris,NOP,13.681818181818182,10.4,,12.108108108108109,13.4
04/01/2023,LAC,1,Nicolas Batum,NOP,4.291666666666667,3.0,,12.108108108108109,13.4
04/01/2023,LAC,1,Robert Covington,NOP,4.05,8.4,,12.108108108108109,13.4
04/01/2023,NOP,1,Jonas Valanciunas,LAC,13.391304347826088,12.4,,13.1,12.6
04/01/2023,LAC,1,Ivica Zubac,NOP,10.75,14.8,,13.185185185185183,17.0
04/01/2023,NOP,1,Larry Nance Jr.,LAC,9.047619047619047,6.2,,13.1,12.6
04/01/2023,LAC,1,Moussa Diabate,NOP,3.0,3.6,,13.185185185185183,17.0
04/01/2023,LAC,1,Moses Brown,NOP,2.583333333333333,3.6,,13.185185185185183,17.0
04/01/2023,NOP,1,Willy Hernangomez,LAC,2.260869565217391,6.4,,13.1,12.6
04/01/2023,NOP,1,Jaxson Hayes,LAC,0.4347826086956521,1.0,,13.1,12.6
04/01/2023,DAL,0,Christian Wood,MIA,15.95,17.2,,11.5,11.2
04/01/2023,DAL,0,Dwight Powell,MIA,5.136363636363637,5.8,,11.5,11.2
04/01/2023,DAL,0,JaVale McGee,MIA,3.421052631578948,1.2,,11.5,11.2
04/01/2023,MIA,0,Dewayne Dedmon,DAL,6.9,8.6,,10.44,10.8
04/01/2023,MIA,0,Udonis Haslem,DAL,0.1666666666666666,0.0,,10.44,10.8
04/02/2023,GSW,0,Stephen Curry,DEN,30.77272727272728,27.8,,17.4,16.0
04/02/2023,BRK,0,Kyrie Irving,UTA,24.41176470588235,22.8,,17.794117647058822,14.2
04/02/2023,OKC,0,Shai Gilgeous-Alexander,PHO,29.727272727272727,31.4,,16.482758620689655,11.4
04/02/2023,HOU,0,Kevin Porter Jr.,LAL,18.818181818181817,17.2,,17.11111111111111,18.8
04/02/2023,DAL,1,Luka Doncic,ATL,33.38095238095238,31.4,,15.37037037037037,13.6
04/02/2023,NYK,0,Jalen Brunson,WAS,21.041666666666668,19.8,,16.51851851851852,16.4
04/02/2023,ATL,1,Trae Young,DAL,25.39130434782609,22.8,,15.935483870967742,18.4
04/02/2023,TOR,0,Fred VanVleet,CHO,16.823529411764707,12.8,,17.76923076923077,15.4
04/02/2023,GSW,0,Jordan Poole,DEN,16.708333333333332,20.6,,17.4,16.0
04/02/2023,ORL,0,Cole Anthony,DET,13.0,13.0,,18.9375,18.8
04/02/2023,LAL,0,Russell Westbrook,HOU,15.0,12.6,,16.875,20.6
04/02/2023,MEM,0,Ja Morant,CHI,28.45,27.0,,14.551724137931034,20.8
04/02/2023,PHI,0,James Harden,MIL,18.0,12.4,,16.48,16.8
04/02/2023,CLE,0,Darius Garland,IND,22.22222222222222,18.6,,14.633333333333333,15.4
04/02/2023,DEN,0,Jamal Murray,GSW,17.94736842105263,23.2,,16.433333333333334,16.6
04/02/2023,ORL,0,Markelle Fultz,DET,8.333333333333334,8.333333333333334,,18.9375,18.8
04/02/2023,SAC,0,De'Aaron Fox,SAS,23.5,16.4,,14.0,9.0
04/02/2023,DET,0,Killian Hayes,ORL,8.08,15.8,,18.41379310344828,16.2
04/02/2023,DEN,0,Bones Hyland,GSW,11.72222222222222,9.4,,16.433333333333334,16.6
04/02/2023,LAL,0,Dennis Schroder,HOU,8.428571428571429,8.8,,16.875,20.6
04/02/2023,PHO,0,Cameron Payne,OKC,13.0,9.8,,15.741935483870968,14.6
04/02/2023,OKC,0,Tre Mann,PHO,9.45,7.6,,16.482758620689655,11.4
04/02/2023,SAS,0,Tre Jones,SAC,12.08695652173913,15.2,,15.93103448275862,5.8
04/02/2023,MIL,0,Jrue Holiday,PHI,18.352941176470587,17.8,,13.75,20.2
04/02/2023,UTA,0,Mike Conley,BRK,10.235294117647058,5.8,,15.142857142857142,8.0
04/02/2023,MIN,0,D'Angelo Russell,POR,14.956521739130435,18.8,,14.0,12.2
04/02/2023,WAS,0,Delon Wright,NYK,6.5,6.5,,16.677419354838708,16.6
04/02/2023,TOR,0,Dalano Banton,CHO,4.863636363636363,2.2,,17.76923076923077,15.4
04/02/2023,MEM,0,Tyus Jones,CHI,9.652173913043478,6.4,,14.551724137931034,20.8
04/02/2023,DET,0,Cory Joseph,ORL,4.086956521739131,7.0,,18.41379310344828,16.2
04/02/2023,CHI,0,Goran Dragic,MEM,8.380952380952381,5.6,,15.151515151515152,14.6
04/02/2023,BRK,0,Patty Mills,UTA,3.64,0.0,,17.794117647058822,14.2
04/02/2023,TOR,0,Malachi Flynn,CHO,3.782608695652174,1.0,,17.76923076923077,15.4
04/02/2023,WAS,0,Jordan Goodwin,NYK,4.818181818181818,6.8,,16.677419354838708,16.6
04/02/2023,HOU,0,Daishen Nix,LAL,3.3181818181818183,4.6,,17.11111111111111,18.8
04/02/2023,MIL,0,Jevon Carter,PHI,8.909090909090908,9.8,,13.75,20.2
04/02/2023,TOR,0,Jeff Dowtin Jr.,CHO,1.25,2.4,,17.76923076923077,15.4
04/02/2023,CHI,0,Alex Caruso,MEM,5.636363636363637,6.6,,15.151515151515152,14.6
04/02/2023,PHO,0,Chris Paul,OKC,5.277777777777778,0.0,,15.741935483870968,14.6
04/02/2023,ATL,1,Aaron Holiday,DAL,4.173913043478261,2.4,,15.935483870967742,18.4
04/02/2023,SAC,0,Davion Mitchell,SAS,6.571428571428571,7.2,,14.0,9.0
04/02/2023,IND,0,T.J. McConnell,CLE,5.5,8.0,,14.419354838709678,16.2
04/02/2023,DEN,0,Ish Smith,GSW,2.8461538461538463,6.6,,16.433333333333334,16.6
04/02/2023,CHO,0,Theo Maledon,TOR,5.0,8.2,,14.212121212121213,12.4
04/02/2023,PHI,0,Saben Lee,MIL,1.2,1.2,,16.48,16.8
04/02/2023,NYK,0,Miles McBride,WAS,0.875,0.6,,16.51851851851852,16.4
04/02/2023,MIL,0,George Hill,PHI,5.227272727272728,4.6,,13.75,20.2
04/02/2023,CLE,0,Raul Neto,IND,1.9565217391304348,2.2,,14.633333333333333,15.4
04/02/2023,WAS,0,Devon Dotson,NYK,0.0,0.0,,16.677419354838708,16.6
04/02/2023,MIN,0,Jordan McLaughlin,POR,3.941176470588236,6.2,,14.0,12.2
04/02/2023,NYK,0,Ryan Arcidiacono,WAS,0.0,0.0,,16.51851851851852,16.4
04/02/2023,ATL,1,Vit Krejci,DAL,0.5652173913043478,0.4,,15.935483870967742,18.4
04/02/2023,DAL,1,Facundo Campazzo,ATL,0.5882352941176471,0.8,,15.37037037037037,13.6
04/02/2023,MEM,0,Kennedy Chandler,CHI,0.8695652173913043,0.0,,14.551724137931034,20.8
04/02/2023,DAL,1,McKinley Wright IV,ATL,0.3333333333333333,0.4,,15.37037037037037,13.6
04/02/2023,PHO,0,Devin Booker,OKC,29.13043478260869,36.6,,15.18421052631579,18.6
04/02/2023,CLE,0,Donovan Mitchell,IND,28.40909090909091,23.0,,15.13888888888889,14.8
04/02/2023,MIN,0,Anthony Edwards,POR,23.0,27.0,,15.7,11.4
04/02/2023,PHI,0,Tyrese Maxey,MIL,22.866666666666667,18.8,,15.11111111111111,12.2
04/02/2023,SAC,0,Kevin Huerter,SAS,15.714285714285714,12.6,,16.72222222222222,16.0
04/02/2023,DET,0,Jaden Ivey,ORL,14.521739130434783,9.8,,15.914285714285716,14.8
04/02/2023,SAC,0,Malik Monk,SAS,14.476190476190476,19.8,,16.72222222222222,16.0
04/02/2023,HOU,0,Jalen Green,LAL,21.347826086956523,20.8,,14.710526315789474,16.2
04/02/2023,MEM,0,Desmond Bane,CHI,24.666666666666668,24.4,,13.48148148148148,18.8
04/02/2023,CHI,0,Zach LaVine,MEM,20.944444444444443,21.4,,13.829268292682928,10.6
04/02/2023,ORL,0,Jalen Suggs,DET,12.357142857142858,13.4,,15.228571428571428,16.2
04/02/2023,SAS,0,Josh Richardson,SAC,10.235294117647058,7.8,,17.17241379310345,12.4
04/02/2023,ATL,1,Dejounte Murray,DAL,21.43478260869565,26.0,,12.875,14.2
04/02/2023,DAL,1,Spencer Dinwiddie,ATL,16.272727272727273,14.0,,14.233333333333333,10.6
04/02/2023,UTA,0,Malik Beasley,BRK,13.26923076923077,9.4,,14.974358974358974,13.0
04/02/2023,LAL,0,Lonnie Walker IV,HOU,15.63157894736842,12.0,,14.194444444444445,12.6
04/02/2023,HOU,0,Eric Gordon,LAL,12.210526315789474,10.4,,14.710526315789474,16.2
04/02/2023,CLE,0,Caris LeVert,IND,10.666666666666666,7.8,,15.13888888888889,14.8
04/02/2023,BRK,0,Seth Curry,UTA,8.933333333333334,7.6,,15.80952380952381,18.0
04/02/2023,IND,0,Bennedict Mathurin,CLE,18.863636363636363,17.2,,11.4,8.8
04/02/2023,SAS,0,Joshua Primo,SAC,7.0,7.0,,17.17241379310345,12.4
04/02/2023,MIL,0,Grayson Allen,PHI,10.85,11.8,,14.285714285714286,15.8
04/02/2023,WAS,0,Will Barton,NYK,7.695652173913044,5.8,,15.866666666666667,19.2
04/02/2023,PHI,0,De'Anthony Melton,MIL,10.043478260869565,11.0,,15.11111111111111,12.2
04/02/2023,ORL,0,Gary Harris,DET,8.857142857142858,11.0,,15.228571428571428,16.2
04/02/2023,ORL,0,Terrence Ross,DET,8.772727272727273,8.2,,15.228571428571428,16.2
04/02/2023,PHI,0,Shake Milton,MIL,9.73913043478261,21.0,,15.11111111111111,12.2
04/02/2023,NYK,0,Immanuel Quickley,WAS,10.041666666666666,12.0,,14.970588235294118,12.0
04/02/2023,DEN,0,Kentavious Caldwell-Pope,GSW,10.954545454545457,6.8,,14.071428571428571,12.4
04/02/2023,POR,0,Shaedon Sharpe,MIN,8.136363636363637,6.4,,15.451612903225806,15.6
04/02/2023,SAC,0,Terence Davis,SAS,6.666666666666667,6.2,,16.72222222222222,16.0
04/02/2023,PHO,0,Damion Lee,OKC,8.217391304347826,10.0,,15.18421052631579,18.6
04/02/2023,LAL,0,Austin Reaves,HOU,10.666666666666666,13.2,,14.194444444444445,12.6
04/02/2023,OKC,0,Jalen Williams,PHO,10.736842105263158,13.0,,13.64102564102564,13.2
04/02/2023,PHO,0,Landry Shamet,OKC,7.0,7.0,,15.18421052631579,18.6
04/02/2023,BRK,0,Edmond Sumner,UTA,5.958333333333333,3.6,,15.80952380952381,18.0
04/02/2023,CHI,0,Ayo Dosunmu,MEM,10.571428571428571,8.6,,13.829268292682928,10.6
04/02/2023,SAS,0,Romeo Langford,SAC,4.5,7.8,,17.17241379310345,12.4
04/02/2023,UTA,0,Talen Horton-Tucker,BRK,6.923076923076923,4.2,,14.974358974358974,13.0
04/02/2023,ORL,0,R.J. Hampton,DET,5.666666666666667,4.0,,15.228571428571428,16.2
04/02/2023,BRK,0,Cam Thomas,UTA,4.84,4.0,,15.80952380952381,18.0
04/02/2023,SAS,0,Blake Wesley,SAC,4.0,4.0,,17.17241379310345,12.4
04/02/2023,DAL,1,Josh Green,ATL,6.818181818181818,8.0,,14.233333333333333,10.6
04/02/2023,CHI,0,Coby White,MEM,7.5,7.8,,13.829268292682928,10.6
04/02/2023,SAS,0,Malaki Branham,SAC,3.625,6.2,,17.17241379310345,12.4
04/02/2023,CHO,0,James Bouknight,TOR,4.3478260869565215,2.0,,15.741935483870968,8.6
04/02/2023,NYK,0,Quentin Grimes,WAS,4.9375,8.2,,14.970588235294118,12.0
04/02/2023,LAL,0,Kendrick Nunn,HOU,4.9523809523809526,5.0,,14.194444444444445,12.6
04/02/2023,HOU,0,Garrison Mathews,LAL,4.434782608695652,5.8,,14.710526315789474,16.2
04/02/2023,IND,0,Andrew Nembhard,CLE,5.681818181818182,6.2,,11.4,8.8
04/02/2023,PHO,0,Duane Washington Jr.,OKC,3.2857142857142856,1.0,,15.18421052631579,18.6
04/02/2023,ATL,1,Bogdan Bogdanovic,DAL,5.0,5.0,,12.875,14.2
04/02/2023,NYK,0,Evan Fournier,WAS,3.75,0.0,,14.970588235294118,12.0
04/02/2023,OKC,0,Aaron Wiggins,PHO,4.434782608695652,3.4,,13.64102564102564,13.2
04/02/2023,GSW,0,Donte DiVincenzo,DEN,4.6875,5.6,,13.023809523809524,12.6
04/02/2023,PHI,0,Furkan Korkmaz,MIL,2.909090909090909,7.2,,15.11111111111111,12.2
04/02/2023,MIN,0,Bryn Forbes,POR,1.8695652173913044,3.4,,15.7,11.4
04/02/2023,GSW,0,Ty Jerome,DEN,4.384615384615385,1.8,,13.023809523809524,12.6
04/02/2023,CHO,0,Bryce McGowens,TOR,1.6,3.2,,15.741935483870968,8.6
04/02/2023,LAL,0,Patrick Beverley,HOU,3.5,2.4,,14.194444444444445,12.6
04/02/2023,UTA,0,Nickeil Alexander-Walker,BRK,2.3461538461538463,5.0,,14.974358974358974,13.0
04/02/2023,GSW,0,Moses Moody,DEN,4.166666666666667,2.2,,13.023809523809524,12.6
04/02/2023,OKC,0,Isaiah Joe,PHO,3.761904761904762,3.8,,13.64102564102564,13.2
04/02/2023,MIN,0,Wendell Moore Jr.,POR,1.5,3.6,,15.7,11.4
04/02/2023,HOU,0,Josh Christopher,LAL,2.1739130434782608,3.2,,14.710526315789474,16.2
04/02/2023,WAS,0,Johnny Davis,NYK,0.6,0.6,,15.866666666666667,19.2
04/02/2023,PHO,0,Josh Okogie,OKC,1.5217391304347827,1.8,,15.18421052631579,18.6
04/02/2023,DEN,0,Christian Braun,GSW,2.608695652173913,0.0,,14.071428571428571,12.4
04/02/2023,DEN,0,Davon Reed,GSW,2.3181818181818183,5.6,,14.071428571428571,12.4
04/02/2023,OKC,0,Lindy Waters III,PHO,2.555555555555556,4.0,,13.64102564102564,13.2
04/02/2023,UTA,0,Ochai Agbaji,BRK,1.25,1.0,,14.974358974358974,13.0
04/02/2023,MIN,0,A.J. Lawson,POR,0.5,0.5,,15.7,11.4
04/02/2023,LAL,0,Max Christie,HOU,1.5555555555555556,0.6,,14.194444444444445,12.6
04/02/2023,SAC,0,Keon Ellis,SAS,0.0,0.0,,16.72222222222222,16.0
04/02/2023,MIL,0,A.J. Green,PHI,1.0,1.6,,14.285714285714286,15.8
04/02/2023,BRK,0,Alondes Williams,UTA,0.0,0.0,,15.80952380952381,18.0
04/02/2023,DAL,1,Frank Ntilikina,ATL,0.5,0.0,,14.233333333333333,10.6
04/02/2023,DEN,0,Peyton Watson,GSW,0.5454545454545454,0.0,,14.071428571428571,12.4
04/02/2023,UTA,0,Johnny Juzang,BRK,0.0,0.0,,14.974358974358974,13.0
04/02/2023,NYK,0,Trevor Keels,WAS,0.0,0.0,,14.970588235294118,12.0
04/02/2023,ATL,1,Trent Forrest,DAL,0.7142857142857143,2.0,,12.875,14.2
04/02/2023,CHI,0,Dalen Terry,MEM,0.4761904761904761,0.0,,13.829268292682928,10.6
04/02/2023,DAL,1,Jaden Hardy,ATL,0.3571428571428571,1.0,,14.233333333333333,10.6
04/02/2023,DAL,1,Theo Pinson,ATL,0.1818181818181818,0.0,,14.233333333333333,10.6
04/02/2023,ATL,1,Tyrese Martin,DAL,0.4375,0.0,,12.875,14.2
04/02/2023,MEM,0,Vince Williams Jr.,CHI,0.3888888888888889,1.0,,13.48148148148148,18.8
04/02/2023,IND,0,Trevelin Queen,CLE,0.0,0.0,,11.4,8.8
04/02/2023,MEM,0,Dillon Brooks,CHI,17.5,19.8,,15.142857142857142,17.2
04/02/2023,DEN,0,Michael Porter Jr.,GSW,16.4375,15.6,,15.333333333333334,15.4
04/02/2023,PHO,0,Mikal Bridges,OKC,16.130434782608695,15.8,,15.413793103448276,18.8
04/02/2023,MIL,0,Khris Middleton,PHI,17.0,17.0,,14.515151515151516,12.6
04/02/2023,CHI,0,DeMar DeRozan,MEM,25.818181818181817,27.4,,13.1875,16.4
04/02/2023,IND,0,Buddy Hield,CLE,16.636363636363637,14.8,,14.297297297297296,6.4
04/02/2023,DAL,1,Tim Hardaway Jr.,ATL,12.38095238095238,17.2,,15.466666666666669,17.8
04/02/2023,DEN,0,Bruce Brown,GSW,11.217391304347826,11.6,,15.333333333333334,15.4
04/02/2023,ORL,0,Franz Wagner,DET,19.041666666666668,17.0,,12.756756756756756,15.0
04/02/2023,DET,0,Saddiq Bey,ORL,14.571428571428571,12.0,,14.578947368421051,15.2
04/02/2023,GSW,0,Klay Thompson,DEN,16.6,18.0,,13.1875,11.8
04/02/2023,TOR,0,OG Anunoby,CHO,19.347826086956523,22.2,,11.902439024390244,17.2
04/02/2023,PHI,0,Tobias Harris,MIL,15.0,19.2,,12.84375,13.8
04/02/2023,WAS,0,Corey Kispert,NYK,9.333333333333334,9.2,,14.735294117647058,13.2
04/02/2023,MEM,0,John Konchar,CHI,8.5,9.0,,15.142857142857142,17.2
04/02/2023,HOU,0,KJ Martin,LAL,10.869565217391305,8.2,,13.413793103448276,16.4
04/02/2023,SAS,0,Doug McDermott,SAC,10.25,12.4,,14.083333333333334,11.8
04/02/2023,POR,0,Josh Hart,MIN,9.523809523809524,10.6,,14.542857142857144,10.8
04/02/2023,LAL,0,Troy Brown Jr.,HOU,7.473684210526316,5.6,,17.666666666666668,19.2
04/02/2023,NYK,0,Cam Reddish,WAS,8.0,4.0,,15.102564102564102,17.8
04/02/2023,SAC,0,Keegan Murray,SAS,11.263157894736842,11.0,,12.486486486486486,16.6
04/02/2023,OKC,0,Luguentz Dort,PHO,14.304347826086955,14.0,,12.03125,16.2
04/02/2023,TOR,0,Scottie Barnes,CHO,14.15,15.4,,11.902439024390244,17.2
04/02/2023,WAS,0,Deni Avdija,NYK,7.217391304347826,6.2,,14.735294117647058,13.2
04/02/2023,BRK,0,Royce O'Neale,UTA,9.68,7.4,,12.487179487179487,12.6
04/02/2023,ATL,1,AJ Griffin,DAL,7.913043478260869,12.2,,13.65625,15.6
04/02/2023,DAL,1,Reggie Bullock,ATL,5.095238095238095,5.0,,15.466666666666669,17.8
04/02/2023,MIL,0,Pat Connaughton,PHI,6.666666666666667,6.6,,14.515151515151516,12.6
04/02/2023,MIL,0,Jordan Nwora,PHI,6.454545454545454,5.4,,14.515151515151516,12.6
04/02/2023,MIN,0,Jaden McDaniels,POR,10.666666666666666,9.2,,11.066666666666666,6.4
04/02/2023,CLE,0,Cedi Osman,IND,9.041666666666666,8.6,,12.212121212121213,8.6
04/02/2023,BRK,0,Joe Harris,UTA,8.565217391304348,13.0,,12.487179487179487,12.6
04/02/2023,CHO,0,Jalen McDaniels,TOR,10.173913043478262,14.6,,11.77777777777778,14.2
04/02/2023,IND,0,Aaron Nesmith,CLE,6.227272727272728,8.8,,14.297297297297296,6.4
04/02/2023,BRK,0,Yuta Watanabe,UTA,7.6,12.2,,12.487179487179487,12.6
04/02/2023,CHI,0,Javonte Green,MEM,6.0,5.8,,13.1875,16.4
04/02/2023,LAL,0,Matt Ryan,HOU,2.35,0.0,,17.666666666666668,19.2
04/02/2023,GSW,0,Anthony Lamb,DEN,5.75,4.4,,13.1875,11.8
04/02/2023,PHO,0,Ish Wainright,OKC,2.6153846153846154,4.4,,15.413793103448276,18.8
04/02/2023,ATL,1,Justin Holiday,DAL,4.857142857142857,3.2,,13.65625,15.6
04/02/2023,LAL,0,Juan Toscano-Anderson,HOU,1.625,0.0,,17.666666666666668,19.2
04/02/2023,DET,0,Kevin Knox,ORL,3.56,4.6,,14.578947368421051,15.2
04/02/2023,DAL,1,Tyler Dorsey,ATL,1.8,1.8,,15.466666666666669,17.8
04/02/2023,ATL,1,Jalen Johnson,DAL,4.619047619047619,6.0,,13.65625,15.6
04/02/2023,MIL,0,MarJon Beauchamp,PHI,4.157894736842105,0.4,,14.515151515151516,12.6
04/02/2023,UTA,0,Simone Fontecchio,BRK,2.636363636363636,3.0,,14.81081081081081,21.8
04/02/2023,ORL,0,Chuma Okeke,DET,5.157894736842105,2.6,,12.756756756756756,15.0
04/02/2023,MIL,0,Wesley Matthews,PHI,3.0,1.4,,14.515151515151516,12.6
04/02/2023,PHI,0,Danuel House Jr.,MIL,4.727272727272728,7.2,,12.84375,13.8
04/02/2023,OKC,0,Eugene Omoruyi,PHO,5.222222222222222,5.2,,12.03125,16.2
04/02/2023,SAS,0,Jordan Hall,SAC,1.8666666666666667,2.8,,14.083333333333334,11.8
04/02/2023,CLE,0,Lamar Stevens,IND,4.2631578947368425,9.4,,12.212121212121213,8.6
04/02/2023,NYK,0,Svi Mykhailiuk,WAS,0.5416666666666666,0.6,,15.102564102564102,17.8
04/02/2023,ORL,0,Caleb Houstan,DET,3.375,6.2,,12.756756756756756,15.0
04/02/2023,LAL,0,Cole Swider,HOU,0.0,0.0,,17.666666666666668,19.2
04/02/2023,ATL,1,Jarrett Culver,DAL,1.5384615384615383,3.8,,13.65625,15.6
04/02/2023,WAS,0,Jordan Schakel,NYK,0.5,0.6,,14.735294117647058,13.2
04/02/2023,UTA,0,Leandro Bolmaro,BRK,0.3333333333333333,0.4,,14.81081081081081,21.8
04/02/2023,DEN,0,Jack White,GSW,0.1538461538461538,0.4,,15.333333333333334,15.4
04/02/2023,DET,0,Braxton Key,ORL,0.3076923076923077,0.0,,14.578947368421051,15.2
04/02/2023,PHI,0,Matisse Thybulle,MIL,1.4285714285714286,2.0,,12.84375,13.8
04/02/2023,GSW,0,Patrick Baldwin Jr.,DEN,0.9090909090909092,2.0,,13.1875,11.8
04/02/2023,DET,0,Buddy Boeheim,ORL,0.0,0.0,,14.578947368421051,15.2
04/02/2023,BRK,0,Kessler Edwards,UTA,0.4090909090909091,0.0,,12.487179487179487,12.6
04/02/2023,TOR,0,Justin Champagnie,CHO,0.5454545454545454,0.8,,11.902439024390244,17.2
04/02/2023,CHI,0,Malcolm Hill,MEM,0.0,0.0,,13.1875,16.4
04/02/2023,MIN,0,Josh Minott,POR,0.5714285714285714,0.8,,11.066666666666666,6.4
04/02/2023,PHI,0,Julian Champagnie,MIL,0.0,0.0,,12.84375,13.8
04/02/2023,SAC,0,Chima Moneke,SAS,0.2,0.4,,12.486486486486486,16.6
04/02/2023,UTA,0,Lauri Markkanen,BRK,22.23076923076923,23.0,,14.86111111111111,17.6
04/02/2023,MIN,0,Karl-Anthony Towns,POR,20.761904761904763,19.2,,14.794117647058824,15.8
04/02/2023,CLE,0,Evan Mobley,IND,15.0,16.8,,15.870967741935484,15.8
04/02/2023,MIL,0,Giannis Antetokounmpo,PHI,31.77777777777778,36.2,,13.428571428571429,11.0
04/02/2023,TOR,0,Pascal Siakam,CHO,24.15384615384616,21.8,,13.666666666666666,13.4
04/02/2023,ATL,1,John Collins,DAL,12.318181818181818,11.4,,16.294117647058822,16.8
04/02/2023,HOU,0,Jabari Smith Jr.,LAL,11.636363636363637,12.0,,14.866666666666667,22.6
04/02/2023,SAC,0,Harrison Barnes,SAS,13.047619047619047,11.6,,14.657142857142857,15.4
04/02/2023,CLE,0,Kevin Love,IND,10.444444444444445,6.0,,15.870967741935484,15.8
04/02/2023,LAL,0,LeBron James,HOU,24.3125,28.0,,12.675675675675675,7.8
04/02/2023,WAS,0,Rui Hachimura,NYK,11.5625,12.8,,14.727272727272728,9.0
04/02/2023,BRK,0,Kevin Durant,UTA,29.88,32.6,,10.790697674418604,12.4
04/02/2023,ORL,0,Paolo Banchero,DET,20.61111111111111,18.6,,12.86046511627907,7.8
04/02/2023,MIL,0,Bobby Portis,PHI,13.681818181818182,14.8,,13.428571428571429,11.0
04/02/2023,DEN,0,Aaron Gordon,GSW,16.1,17.2,,12.947368421052632,7.6
04/02/2023,UTA,0,Jarred Vanderbilt,BRK,8.583333333333334,10.6,,14.86111111111111,17.6
04/02/2023,PHO,0,Cameron Johnson,OKC,13.0,14.6,,13.205882352941176,13.4
04/02/2023,HOU,0,Tari Eason,LAL,8.391304347826088,7.8,,14.866666666666667,22.6
04/02/2023,TOR,0,Chris Boucher,CHO,11.36842105263158,8.8,,13.666666666666666,13.4
04/02/2023,MEM,0,Santi Aldama,CHI,9.272727272727272,7.2,,14.1,13.8
04/02/2023,DAL,1,Dorian Finney-Smith,ATL,8.681818181818182,8.8,,14.68421052631579,9.8
04/02/2023,CHI,0,Patrick Williams,MEM,9.090909090909092,7.2,,13.970588235294118,11.8
04/02/2023,MIN,0,Taurean Prince,POR,7.888888888888889,8.8,,14.794117647058824,15.8
04/02/2023,ORL,0,Bol Bol,DET,12.916666666666666,11.4,,12.86046511627907,7.8
04/02/2023,OKC,0,Josh Giddey,PHO,14.7,14.0,,11.65625,7.8
04/02/2023,PHI,0,Georges Niang,MIL,9.652173913043478,9.6,,13.066666666666666,13.0
04/02/2023,CLE,0,Dean Wade,IND,6.352941176470588,4.8,,15.870967741935484,15.8
04/02/2023,MIN,0,Kyle Anderson,POR,6.105263157894737,6.8,,14.794117647058824,15.8
04/02/2023,DAL,1,Maxi Kleber,ATL,5.777777777777778,9.2,,14.68421052631579,9.8
04/02/2023,OKC,0,Aleksej Pokusevski,PHO,9.65,8.6,,11.65625,7.8
04/02/2023,MEM,0,David Roddy,CHI,6.086956521739131,8.2,,14.1,13.8
04/02/2023,GSW,0,Draymond Green,DEN,8.863636363636363,12.0,,12.166666666666666,11.2
04/02/2023,PHO,0,Torrey Craig,OKC,7.619047619047619,7.6,,13.205882352941176,13.4
04/02/2023,SAC,0,Trey Lyles,SAS,5.631578947368421,4.2,,14.657142857142857,15.4
04/02/2023,DEN,0,Jeff Green,GSW,7.9375,7.8,,12.947368421052632,7.6
04/02/2023,POR,0,Trendon Watford,MIN,5.333333333333333,7.2,,14.125,15.0
04/02/2023,SAC,0,Chimezie Metu,SAS,4.619047619047619,6.2,,14.657142857142857,15.4
04/02/2023,DET,0,Isaiah Livers,ORL,5.818181818181818,6.6,,13.470588235294118,22.0
04/02/2023,OKC,0,Jeremiah Robinson-Earl,PHO,8.347826086956522,10.0,,11.65625,7.8
04/02/2023,SAS,0,Keita Bates-Diop,SAC,7.565217391304348,8.6,,12.785714285714286,6.6
04/02/2023,NYK,0,Obi Toppin,WAS,7.875,6.6,,12.125,16.2
04/02/2023,MEM,0,Jake LaRavia,CHI,4.555555555555555,4.4,,14.1,13.8
04/02/2023,TOR,0,Thaddeus Young,CHO,4.739130434782608,4.8,,13.666666666666666,13.4
04/02/2023,IND,0,Oshae Brissett,CLE,3.909090909090909,4.4,,14.16216216216216,10.8
04/02/2023,CHI,0,Derrick Jones Jr.,MEM,3.772727272727273,2.8,,13.970588235294118,11.8
04/02/2023,BRK,0,T.J. Warren,UTA,7.0,7.0,,10.790697674418604,12.4
04/02/2023,WAS,0,Anthony Gill,NYK,2.8260869565217392,2.6,,14.727272727272728,9.0
04/02/2023,DAL,1,Davis Bertans,ATL,2.9,2.2,,14.68421052631579,9.8
04/02/2023,GSW,0,JaMychal Green,DEN,4.791666666666667,4.6,,12.166666666666666,11.2
04/02/2023,TOR,0,Juancho Hernangomez,CHO,3.0869565217391304,5.6,,13.666666666666666,13.4
