Date,StartTime_ET,AwayTeam,AwayABV,AwayPTS,HomeTeam,HomeABV,HomePTS,Arena,AwayB2B,HomeB2B,cup_gm,pstszn_gm,rtrvd
1/26/2026,8:00p,Portland Trail Blazers,POR,,Boston Celtics,BOS,,TD Garden,0,0,0,0,0
1/26/2026,8:00p,Los Angeles Lakers,LAL,,Chicago Bulls,CHI,,United Center,0,0,0,0,0
1/26/2026,8:00p,Memphis Grizzlies,MEM,,Houston Rockets,HOU,,Toyota Center,1,0,0,0,0
1/26/2026,9:30p,Golden State Warriors,GSW,,Minnesota Timberwolves,MIN,,Target Center,0,0,0,0,0
1/27/2026,7:00p,Portland Trail Blazers,POR,,Washington Wizards,WAS,,Capital One Arena,1,0,0,0,0
1/27/2026,7:30p,Sacramento Kings,SAC,,New York Knicks,NYK,,Madison Square Garden (IV),0,0,0,0,0
1/27/2026,8:00p,New Orleans Pelicans,NOP,,Oklahoma City Thunder,OKC,,Paycom Center,0,0,0,0,0
1/27/2026,8:00p,Milwaukee Bucks,MIL,,Philadelphia 76ers,PHI,,Xfinity Mobile Arena,0,1,0,0,0
1/27/2026,9:00p,Detroit Pistons,DET,,Denver Nuggets,DEN,,Ball Arena,0,0,0,0,0
1/27/2026,9:00p,Brooklyn Nets,BRK,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
1/27/2026,10:00p,Los Angeles Clippers,LAC,,Utah Jazz,UTA,,Delta Center,0,0,0,0,0
1/28/2026,7:00p,Los Angeles Lakers,LAL,,Cleveland Cavaliers,CLE,,Rocket Arena,0,0,0,0,0
1/28/2026,7:00p,Chicago Bulls,CHI,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,0,0,0,0
1/28/2026,7:30p,Atlanta Hawks,ATL,,Boston Celtics,BOS,,TD Garden,0,0,0,0,0
1/28/2026,7:30p,Orlando Magic,ORL,,Miami Heat,MIA,,Kaseya Center,0,0,0,0,0
1/28/2026,7:30p,New York Knicks,NYK,,Toronto Raptors,TOR,,Scotiabank Arena,1,0,0,0,0
1/28/2026,8:00p,Charlotte Hornets,CHO,,Memphis Grizzlies,MEM,,FedExForum,0,0,0,0,0
1/28/2026,8:30p,Minnesota Timberwolves,MIN,,Dallas Mavericks,DAL,,American Airlines Center,0,0,0,0,0
1/28/2026,9:00p,Golden State Warriors,GSW,,Utah Jazz,UTA,,Delta Center,0,1,0,0,0
1/28/2026,9:30p,San Antonio Spurs,SAS,,Houston Rockets,HOU,,Toyota Center,0,0,0,0,0
1/29/2026,7:00p,Sacramento Kings,SAC,,Philadelphia 76ers,PHI,,Xfinity Mobile Arena,0,0,0,0,0
1/29/2026,7:00p,Milwaukee Bucks,MIL,,Washington Wizards,WAS,,Capital One Arena,0,0,0,0,0
1/29/2026,8:00p,Houston Rockets,HOU,,Atlanta Hawks,ATL,,State Farm Arena,1,1,0,0,0
1/29/2026,8:30p,Charlotte Hornets,CHO,,Dallas Mavericks,DAL,,American Airlines Center,1,1,0,0,0
1/29/2026,9:00p,Brooklyn Nets,BRK,,Denver Nuggets,DEN,,Ball Arena,0,0,0,0,0
1/29/2026,9:00p,Detroit Pistons,DET,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
1/29/2026,9:30p,Oklahoma City Thunder,OKC,,Minnesota Timberwolves,MIN,,Target Center,0,1,0,0,0
1/30/2026,7:00p,Toronto Raptors,TOR,,Orlando Magic,ORL,,Kia Center,0,0,0,0,0
1/30/2026,7:00p,Los Angeles Lakers,LAL,,Washington Wizards,WAS,,Capital One Arena,0,1,0,0,0
1/30/2026,7:30p,Sacramento Kings,SAC,,Boston Celtics,BOS,,TD Garden,1,0,0,0,0
1/30/2026,7:30p,Memphis Grizzlies,MEM,,New Orleans Pelicans,NOP,,Smoothie King Center,0,0,0,0,0
1/30/2026,7:30p,Portland Trail Blazers,POR,,New York Knicks,NYK,,Madison Square Garden (IV),0,0,0,0,0
1/30/2026,8:00p,Chicago Bulls,CHI,,Miami Heat,MIA,,Kaseya Center,0,0,0,0,0
1/30/2026,9:00p,Cleveland Cavaliers,CLE,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,1,0,0,0
1/30/2026,9:30p,Brooklyn Nets,BRK,,Utah Jazz,UTA,,Delta Center,1,0,0,0,0
1/30/2026,10:00p,Los Angeles Clippers,LAC,,Denver Nuggets,DEN,,Ball Arena,0,1,0,0,0
1/30/2026,10:00p,Detroit Pistons,DET,,Golden State Warriors,GSW,,Chase Center,1,0,0,0,0
1/31/2026,3:00p,San Antonio Spurs,SAS,,Charlotte Hornets,CHO,,Spectrum Center,0,0,0,0,0
1/31/2026,7:00p,Atlanta Hawks,ATL,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,0,0,0,0
1/31/2026,7:30p,New Orleans Pelicans,NOP,,Philadelphia 76ers,PHI,,Xfinity Mobile Arena,1,0,0,0,0
1/31/2026,8:00p,Minnesota Timberwolves,MIN,,Memphis Grizzlies,MEM,,FedExForum,0,1,0,0,0
1/31/2026,8:30p,Dallas Mavericks,DAL,,Houston Rockets,HOU,,Toyota Center,0,0,0,0,0
2/1/2026,3:30p,Milwaukee Bucks,MIL,,Boston Celtics,BOS,,TD Garden,0,0,0,0,0
2/1/2026,4:00p,Orlando Magic,ORL,,San Antonio Spurs,SAS,,Frost Bank Center,0,1,0,0,0
2/1/2026,6:00p,Brooklyn Nets,BRK,,Detroit Pistons,DET,,Little Caesars Arena,0,0,0,0,0
2/1/2026,6:00p,Chicago Bulls,CHI,,Miami Heat,MIA,,Kaseya Center,0,0,0,0,0
2/1/2026,6:00p,Utah Jazz,UTA,,Toronto Raptors,TOR,,Scotiabank Arena,0,0,0,0,0
2/1/2026,6:00p,Sacramento Kings,SAC,,Washington Wizards,WAS,,Capital One Arena,0,0,0,0,0
2/1/2026,7:00p,Los Angeles Lakers,LAL,,New York Knicks,NYK,,Madison Square Garden (IV),0,0,0,0,0
2/1/2026,8:00p,Los Angeles Clippers,LAC,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
2/1/2026,9:00p,Cleveland Cavaliers,CLE,,Portland Trail Blazers,POR,,Moda Center,0,0,0,0,0
2/1/2026,9:30p,Oklahoma City Thunder,OKC,,Denver Nuggets,DEN,,Ball Arena,0,0,0,0,0
2/2/2026,7:00p,New Orleans Pelicans,NOP,,Charlotte Hornets,CHO,,Spectrum Center,0,0,0,0,0
2/2/2026,7:00p,Houston Rockets,HOU,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,0,0,0,0
2/2/2026,7:30p,Minnesota Timberwolves,MIN,,Memphis Grizzlies,MEM,,FedExForum,0,0,0,0,0
2/2/2026,10:00p,Philadelphia 76ers,PHI,,Los Angeles Clippers,LAC,,Intuit Dome,0,1,0,0,0
2/3/2026,7:00p,Denver Nuggets,DEN,,Detroit Pistons,DET,,Little Caesars Arena,0,0,0,0,0
2/3/2026,7:00p,Utah Jazz,UTA,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,1,0,0,0
2/3/2026,7:00p,New York Knicks,NYK,,Washington Wizards,WAS,,Capital One Arena,0,0,0,0,0
2/3/2026,7:30p,Los Angeles Lakers,LAL,,Brooklyn Nets,BRK,,Barclays Center,0,0,0,0,0
2/3/2026,7:30p,Atlanta Hawks,ATL,,Miami Heat,MIA,,Kaseya Center,0,0,0,0,0
2/3/2026,8:00p,Boston Celtics,BOS,,Dallas Mavericks,DAL,,American Airlines Center,0,0,0,0,0
2/3/2026,8:00p,Chicago Bulls,CHI,,Milwaukee Bucks,MIL,,Fiserv Forum,0,0,0,0,0
2/3/2026,8:00p,Orlando Magic,ORL,,Oklahoma City Thunder,OKC,,Paycom Center,0,0,0,0,0
2/3/2026,10:00p,Philadelphia 76ers,PHI,,Golden State Warriors,GSW,,Chase Center,1,0,0,0,0
2/3/2026,11:00p,Phoenix Suns,PHO,,Portland Trail Blazers,POR,,Moda Center,0,0,0,0,0
2/4/2026,7:00p,Denver Nuggets,DEN,,New York Knicks,NYK,,Madison Square Garden (IV),1,1,0,0,0
2/4/2026,7:30p,Minnesota Timberwolves,MIN,,Toronto Raptors,TOR,,Scotiabank Arena,0,0,0,0,0
2/4/2026,8:00p,Boston Celtics,BOS,,Houston Rockets,HOU,,Toyota Center,1,0,0,0,0
2/4/2026,8:00p,New Orleans Pelicans,NOP,,Milwaukee Bucks,MIL,,Fiserv Forum,0,1,0,0,0
2/4/2026,9:30p,Oklahoma City Thunder,OKC,,San Antonio Spurs,SAS,,Frost Bank Center,1,0,0,0,0
2/4/2026,10:00p,Memphis Grizzlies,MEM,,Sacramento Kings,SAC,,Golden 1 Center,0,0,0,0,0
2/4/2026,10:30p,Cleveland Cavaliers,CLE,,Los Angeles Clippers,LAC,,Intuit Dome,0,0,0,0,0
2/5/2026,7:00p,Washington Wizards,WAS,,Detroit Pistons,DET,,Little Caesars Arena,0,0,0,0,0
2/5/2026,7:00p,Brooklyn Nets,BRK,,Orlando Magic,ORL,,Kia Center,0,0,0,0,0
2/5/2026,7:30p,Utah Jazz,UTA,,Atlanta Hawks,ATL,,State Farm Arena,0,0,0,0,0
2/5/2026,7:30p,Chicago Bulls,CHI,,Toronto Raptors,TOR,,Scotiabank Arena,0,1,0,0,0
2/5/2026,8:00p,Charlotte Hornets,CHO,,Houston Rockets,HOU,,Toyota Center,0,1,0,0,0
2/5/2026,8:30p,San Antonio Spurs,SAS,,Dallas Mavericks,DAL,,American Airlines Center,1,0,0,0,0
2/5/2026,9:00p,Golden State Warriors,GSW,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
2/5/2026,10:00p,Philadelphia 76ers,PHI,,Los Angeles Lakers,LAL,,Crypto.com Arena,0,0,0,0,0
2/6/2026,7:30p,Miami Heat,MIA,,Boston Celtics,BOS,,TD Garden,0,0,0,0,0
2/6/2026,7:30p,New York Knicks,NYK,,Detroit Pistons,DET,,Little Caesars Arena,0,1,0,0,0
2/6/2026,8:00p,Indiana Pacers,IND,,Milwaukee Bucks,MIL,,Fiserv Forum,0,0,0,0,0
2/6/2026,8:00p,New Orleans Pelicans,NOP,,Minnesota Timberwolves,MIN,,Target Center,0,0,0,0,0
2/6/2026,10:00p,Memphis Grizzlies,MEM,,Portland Trail Blazers,POR,,Moda Center,0,0,0,0,0
2/6/2026,10:00p,Los Angeles Clippers,LAC,,Sacramento Kings,SAC,,Golden 1 Center,0,0,0,0,0
2/7/2026,3:00p,Washington Wizards,WAS,,Brooklyn Nets,BRK,,Barclays Center,0,0,0,0,0
2/7/2026,3:30p,Houston Rockets,HOU,,Oklahoma City Thunder,OKC,,Paycom Center,0,0,0,0,0
2/7/2026,6:00p,Dallas Mavericks,DAL,,San Antonio Spurs,SAS,,Frost Bank Center,0,0,0,0,0
2/7/2026,7:00p,Utah Jazz,UTA,,Orlando Magic,ORL,,Kia Center,0,0,0,0,0
2/7/2026,7:30p,Charlotte Hornets,CHO,,Atlanta Hawks,ATL,,State Farm Arena,0,0,0,0,0
2/7/2026,8:00p,Denver Nuggets,DEN,,Chicago Bulls,CHI,,United Center,0,0,0,0,0
2/7/2026,8:30p,Golden State Warriors,GSW,,Los Angeles Lakers,LAL,,Crypto.com Arena,0,0,0,0,0
2/7/2026,9:00p,Philadelphia 76ers,PHI,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
2/7/2026,10:00p,Memphis Grizzlies,MEM,,Portland Trail Blazers,POR,,Moda Center,1,1,0,0,0
2/7/2026,10:00p,Cleveland Cavaliers,CLE,,Sacramento Kings,SAC,,Golden 1 Center,0,1,0,0,0
2/8/2026,12:30p,New York Knicks,NYK,,Boston Celtics,BOS,,TD Garden,0,0,0,0,0
2/8/2026,2:00p,Miami Heat,MIA,,Washington Wizards,WAS,,Capital One Arena,0,1,0,0,0
2/8/2026,3:00p,Los Angeles Clippers,LAC,,Minnesota Timberwolves,MIN,,Target Center,0,0,0,0,0
2/8/2026,3:00p,Indiana Pacers,IND,,Toronto Raptors,TOR,,Scotiabank Arena,0,0,0,0,0
2/9/2026,7:00p,Detroit Pistons,DET,,Charlotte Hornets,CHO,,Spectrum Center,0,0,0,0,0
2/9/2026,7:30p,Chicago Bulls,CHI,,Brooklyn Nets,BRK,,Barclays Center,0,0,0,0,0
2/9/2026,7:30p,Utah Jazz,UTA,,Miami Heat,MIA,,Kaseya Center,0,1,0,0,0
2/9/2026,7:30p,Milwaukee Bucks,MIL,,Orlando Magic,ORL,,Kia Center,0,0,0,0,0
2/9/2026,8:00p,Atlanta Hawks,ATL,,Minnesota Timberwolves,MIN,,Target Center,0,1,0,0,0
2/9/2026,8:00p,Sacramento Kings,SAC,,New Orleans Pelicans,NOP,,Smoothie King Center,0,0,0,0,0
2/9/2026,9:00p,Cleveland Cavaliers,CLE,,Denver Nuggets,DEN,,Ball Arena,0,0,0,0,0
2/9/2026,10:00p,Memphis Grizzlies,MEM,,Golden State Warriors,GSW,,Chase Center,0,0,0,0,0
2/9/2026,10:00p,Oklahoma City Thunder,OKC,,Los Angeles Lakers,LAL,,Crypto.com Arena,0,0,0,0,0
2/9/2026,10:00p,Philadelphia 76ers,PHI,,Portland Trail Blazers,POR,,Moda Center,0,0,0,0,0
2/10/2026,7:30p,Indiana Pacers,IND,,New York Knicks,NYK,,Madison Square Garden (IV),0,0,0,0,0
2/10/2026,8:00p,Los Angeles Clippers,LAC,,Houston Rockets,HOU,,Toyota Center,0,0,0,0,0
2/10/2026,9:00p,Dallas Mavericks,DAL,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
2/10/2026,10:30p,San Antonio Spurs,SAS,,Los Angeles Lakers,LAL,,Crypto.com Arena,0,1,0,0,0
2/11/2026,7:00p,Atlanta Hawks,ATL,,Charlotte Hornets,CHO,,Spectrum Center,0,0,0,0,0
2/11/2026,7:00p,Washington Wizards,WAS,,Cleveland Cavaliers,CLE,,Rocket Arena,0,0,0,0,0
2/11/2026,7:00p,Milwaukee Bucks,MIL,,Orlando Magic,ORL,,Kia Center,0,0,0,0,0
2/11/2026,7:30p,Chicago Bulls,CHI,,Boston Celtics,BOS,,TD Garden,0,0,0,0,0
2/11/2026,7:30p,Indiana Pacers,IND,,Brooklyn Nets,BRK,,Barclays Center,1,0,0,0,0
2/11/2026,7:30p,New York Knicks,NYK,,Philadelphia 76ers,PHI,,Xfinity Mobile Arena,1,0,0,0,0
2/11/2026,7:30p,Detroit Pistons,DET,,Toronto Raptors,TOR,,Scotiabank Arena,0,0,0,0,0
2/11/2026,8:00p,Los Angeles Clippers,LAC,,Houston Rockets,HOU,,Toyota Center,1,1,0,0,0
2/11/2026,8:00p,Portland Trail Blazers,POR,,Minnesota Timberwolves,MIN,,Target Center,0,0,0,0,0
2/11/2026,8:00p,Miami Heat,MIA,,New Orleans Pelicans,NOP,,Smoothie King Center,0,0,0,0,0
2/11/2026,9:00p,Oklahoma City Thunder,OKC,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,1,0,0,0
2/11/2026,9:00p,Sacramento Kings,SAC,,Utah Jazz,UTA,,Delta Center,0,0,0,0,0
2/11/2026,10:00p,Memphis Grizzlies,MEM,,Denver Nuggets,DEN,,Ball Arena,0,0,0,0,0
2/11/2026,10:00p,San Antonio Spurs,SAS,,Golden State Warriors,GSW,,Chase Center,1,0,0,0,0
2/12/2026,7:30p,Milwaukee Bucks,MIL,,Oklahoma City Thunder,OKC,,Paycom Center,1,1,0,0,0
2/12/2026,9:00p,Portland Trail Blazers,POR,,Utah Jazz,UTA,,Delta Center,1,1,0,0,0
2/12/2026,10:00p,Dallas Mavericks,DAL,,Los Angeles Lakers,LAL,,Crypto.com Arena,0,0,0,0,0
2/19/2026,7:00p,Houston Rockets,HOU,,Charlotte Hornets,CHO,,Spectrum Center,0,0,0,0,0
2/19/2026,7:00p,Brooklyn Nets,BRK,,Cleveland Cavaliers,CLE,,Rocket Arena,0,0,0,0,0
2/19/2026,7:00p,Atlanta Hawks,ATL,,Philadelphia 76ers,PHI,,Xfinity Mobile Arena,0,0,0,0,0
2/19/2026,7:00p,Indiana Pacers,IND,,Washington Wizards,WAS,,Capital One Arena,0,0,0,0,0
2/19/2026,7:30p,Detroit Pistons,DET,,New York Knicks,NYK,,Madison Square Garden (IV),0,0,0,0,0
2/19/2026,8:00p,Toronto Raptors,TOR,,Chicago Bulls,CHI,,United Center,0,0,0,0,0
2/19/2026,8:30p,Phoenix Suns,PHO,,San Antonio Spurs,SAS,,Moody Center,0,0,0,0,0
2/19/2026,10:00p,Boston Celtics,BOS,,Golden State Warriors,GSW,,Chase Center,0,0,0,0,0
2/19/2026,10:00p,Orlando Magic,ORL,,Sacramento Kings,SAC,,Golden 1 Center,0,0,0,0,0
2/19/2026,10:30p,Denver Nuggets,DEN,,Los Angeles Clippers,LAC,,Intuit Dome,0,0,0,0,0
2/20/2026,7:00p,Cleveland Cavaliers,CLE,,Charlotte Hornets,CHO,,Spectrum Center,1,1,0,0,0
2/20/2026,7:00p,Utah Jazz,UTA,,Memphis Grizzlies,MEM,,FedExForum,0,0,0,0,0
2/20/2026,7:00p,Indiana Pacers,IND,,Washington Wizards,WAS,,Capital One Arena,1,1,0,0,0
2/20/2026,7:30p,Miami Heat,MIA,,Atlanta Hawks,ATL,,State Farm Arena,0,1,0,0,0
2/20/2026,7:30p,Dallas Mavericks,DAL,,Minnesota Timberwolves,MIN,,Target Center,0,0,0,0,0
2/20/2026,8:00p,Milwaukee Bucks,MIL,,New Orleans Pelicans,NOP,,Smoothie King Center,0,0,0,0,0
2/20/2026,8:00p,Brooklyn Nets,BRK,,Oklahoma City Thunder,OKC,,Paycom Center,1,0,0,0,0
2/20/2026,10:00p,Los Angeles Clippers,LAC,,Los Angeles Lakers,LAL,,Crypto.com Arena,1,0,0,0,0
2/20/2026,10:00p,Denver Nuggets,DEN,,Portland Trail Blazers,POR,,Moda Center,1,0,0,0,0
2/21/2026,5:00p,Orlando Magic,ORL,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
2/21/2026,7:00p,Philadelphia 76ers,PHI,,New Orleans Pelicans,NOP,,Smoothie King Center,0,1,0,0,0
2/21/2026,8:00p,Detroit Pistons,DET,,Chicago Bulls,CHI,,United Center,0,0,0,0,0
2/21/2026,8:00p,Memphis Grizzlies,MEM,,Miami Heat,MIA,,Kaseya Center,1,1,0,0,0
2/21/2026,8:00p,Sacramento Kings,SAC,,San Antonio Spurs,SAS,,Moody Center,0,0,0,0,0
2/21/2026,8:30p,Houston Rockets,HOU,,New York Knicks,NYK,,Madison Square Garden (IV),0,0,0,0,0
2/22/2026,1:00p,Cleveland Cavaliers,CLE,,Oklahoma City Thunder,OKC,,Paycom Center,0,0,0,0,0
2/22/2026,3:30p,Brooklyn Nets,BRK,,Atlanta Hawks,ATL,,State Farm Arena,0,0,0,0,0
2/22/2026,3:30p,Denver Nuggets,DEN,,Golden State Warriors,GSW,,Chase Center,0,0,0,0,0
2/22/2026,3:30p,Toronto Raptors,TOR,,Milwaukee Bucks,MIL,,Fiserv Forum,0,0,0,0,0
2/22/2026,5:00p,Dallas Mavericks,DAL,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,0,0,0,0
2/22/2026,6:00p,Charlotte Hornets,CHO,,Washington Wizards,WAS,,Capital One Arena,0,0,0,0,0
2/22/2026,6:30p,Boston Celtics,BOS,,Los Angeles Lakers,LAL,,Crypto.com Arena,0,0,0,0,0
2/22/2026,7:00p,Philadelphia 76ers,PHI,,Minnesota Timberwolves,MIN,,Target Center,1,0,0,0,0
2/22/2026,8:00p,New York Knicks,NYK,,Chicago Bulls,CHI,,United Center,1,1,0,0,0
2/22/2026,8:00p,Portland Trail Blazers,POR,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,1,0,0,0
2/22/2026,9:00p,Orlando Magic,ORL,,Los Angeles Clippers,LAC,,Intuit Dome,1,0,0,0,0
2/23/2026,7:00p,San Antonio Spurs,SAS,,Detroit Pistons,DET,,Little Caesars Arena,0,0,0,0,0
2/23/2026,8:00p,Sacramento Kings,SAC,,Memphis Grizzlies,MEM,,FedExForum,0,0,0,0,0
2/23/2026,9:30p,Utah Jazz,UTA,,Houston Rockets,HOU,,Toyota Center,0,0,0,0,0
2/24/2026,7:00p,Philadelphia 76ers,PHI,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,0,0,0,0
2/24/2026,7:30p,Washington Wizards,WAS,,Atlanta Hawks,ATL,,State Farm Arena,0,0,0,0,0
2/24/2026,7:30p,Dallas Mavericks,DAL,,Brooklyn Nets,BRK,,Barclays Center,0,0,0,0,0
2/24/2026,7:30p,Oklahoma City Thunder,OKC,,Toronto Raptors,TOR,,Scotiabank Arena,0,0,0,0,0
2/24/2026,8:00p,Charlotte Hornets,CHO,,Chicago Bulls,CHI,,United Center,0,0,0,0,0
2/24/2026,8:00p,New York Knicks,NYK,,Cleveland Cavaliers,CLE,,Rocket Arena,0,0,0,0,0
2/24/2026,8:00p,Miami Heat,MIA,,Milwaukee Bucks,MIL,,Fiserv Forum,0,0,0,0,0
2/24/2026,8:00p,Golden State Warriors,GSW,,New Orleans Pelicans,NOP,,Smoothie King Center,0,0,0,0,0
2/24/2026,9:00p,Boston Celtics,BOS,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
2/24/2026,10:30p,Orlando Magic,ORL,,Los Angeles Lakers,LAL,,Crypto.com Arena,0,0,0,0,0
2/24/2026,11:00p,Minnesota Timberwolves,MIN,,Portland Trail Blazers,POR,,Moda Center,0,0,0,0,0
2/25/2026,7:00p,Oklahoma City Thunder,OKC,,Detroit Pistons,DET,,Little Caesars Arena,1,0,0,0,0
2/25/2026,7:30p,Golden State Warriors,GSW,,Memphis Grizzlies,MEM,,FedExForum,1,0,0,0,0
2/25/2026,7:30p,San Antonio Spurs,SAS,,Toronto Raptors,TOR,,Scotiabank Arena,0,1,0,0,0
2/25/2026,8:00p,Sacramento Kings,SAC,,Houston Rockets,HOU,,Toyota Center,0,0,0,0,0
2/25/2026,8:00p,Cleveland Cavaliers,CLE,,Milwaukee Bucks,MIL,,Fiserv Forum,1,1,0,0,0
2/25/2026,10:00p,Boston Celtics,BOS,,Denver Nuggets,DEN,,Ball Arena,1,0,0,0,0
2/26/2026,7:00p,Charlotte Hornets,CHO,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,0,0,0,0
2/26/2026,7:00p,Miami Heat,MIA,,Philadelphia 76ers,PHI,,Xfinity Mobile Arena,0,0,0,0,0
2/26/2026,7:30p,Washington Wizards,WAS,,Atlanta Hawks,ATL,,State Farm Arena,0,0,0,0,0
2/26/2026,7:30p,San Antonio Spurs,SAS,,Brooklyn Nets,BRK,,Barclays Center,1,0,0,0,0
2/26/2026,7:30p,Houston Rockets,HOU,,Orlando Magic,ORL,,Kia Center,1,0,0,0,0
2/26/2026,8:00p,Portland Trail Blazers,POR,,Chicago Bulls,CHI,,United Center,0,0,0,0,0
2/26/2026,8:30p,Sacramento Kings,SAC,,Dallas Mavericks,DAL,,American Airlines Center,1,0,0,0,0
2/26/2026,9:00p,Los Angeles Lakers,LAL,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
2/26/2026,9:00p,New Orleans Pelicans,NOP,,Utah Jazz,UTA,,Delta Center,0,0,0,0,0
2/26/2026,10:00p,Minnesota Timberwolves,MIN,,Los Angeles Clippers,LAC,,Intuit Dome,0,0,0,0,0
2/27/2026,7:00p,Cleveland Cavaliers,CLE,,Detroit Pistons,DET,,Little Caesars Arena,0,0,0,0,0
2/27/2026,7:30p,Brooklyn Nets,BRK,,Boston Celtics,BOS,,TD Garden,1,0,0,0,0
2/27/2026,8:00p,New York Knicks,NYK,,Milwaukee Bucks,MIL,,Fiserv Forum,0,0,0,0,0
2/27/2026,8:30p,Memphis Grizzlies,MEM,,Dallas Mavericks,DAL,,American Airlines Center,0,1,0,0,0
2/27/2026,9:30p,Denver Nuggets,DEN,,Oklahoma City Thunder,OKC,,Paycom Center,0,0,0,0,0
2/28/2026,1:00p,Portland Trail Blazers,POR,,Charlotte Hornets,CHO,,Spectrum Center,0,0,0,0,0
2/28/2026,3:00p,Houston Rockets,HOU,,Miami Heat,MIA,,Kaseya Center,0,0,0,0,0
2/28/2026,7:00p,Toronto Raptors,TOR,,Washington Wizards,WAS,,Capital One Arena,0,0,0,0,0
2/28/2026,8:30p,Los Angeles Lakers,LAL,,Golden State Warriors,GSW,,Chase Center,0,0,0,0,0
2/28/2026,9:30p,New Orleans Pelicans,NOP,,Utah Jazz,UTA,,Delta Center,0,0,0,0,0
3/1/2026,1:00p,San Antonio Spurs,SAS,,New York Knicks,NYK,,Madison Square Garden (IV),0,0,0,0,0
3/1/2026,3:30p,Cleveland Cavaliers,CLE,,Brooklyn Nets,BRK,,Barclays Center,0,0,0,0,0
3/1/2026,3:30p,Milwaukee Bucks,MIL,,Chicago Bulls,CHI,,United Center,0,0,0,0,0
3/1/2026,3:30p,Minnesota Timberwolves,MIN,,Denver Nuggets,DEN,,Ball Arena,0,0,0,0,0
3/1/2026,5:00p,Memphis Grizzlies,MEM,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,0,0,0,0
3/1/2026,6:00p,Portland Trail Blazers,POR,,Atlanta Hawks,ATL,,State Farm Arena,1,0,0,0,0
3/1/2026,6:00p,Philadelphia 76ers,PHI,,Boston Celtics,BOS,,TD Garden,0,0,0,0,0
3/1/2026,6:00p,Detroit Pistons,DET,,Orlando Magic,ORL,,Kia Center,0,0,0,0,0
3/1/2026,8:00p,Oklahoma City Thunder,OKC,,Dallas Mavericks,DAL,,American Airlines Center,0,0,0,0,0
3/1/2026,9:00p,New Orleans Pelicans,NOP,,Los Angeles Clippers,LAC,,Intuit Dome,1,0,0,0,0
3/1/2026,9:30p,Sacramento Kings,SAC,,Los Angeles Lakers,LAL,,Crypto.com Arena,0,1,0,0,0
3/2/2026,7:00p,Houston Rockets,HOU,,Washington Wizards,WAS,,Capital One Arena,0,0,0,0,0
3/2/2026,7:30p,Boston Celtics,BOS,,Milwaukee Bucks,MIL,,Fiserv Forum,1,1,0,0,0
3/2/2026,9:00p,Denver Nuggets,DEN,,Utah Jazz,UTA,,Delta Center,1,0,0,0,0
3/2/2026,10:00p,Los Angeles Clippers,LAC,,Golden State Warriors,GSW,,Chase Center,1,0,0,0,0
3/3/2026,7:00p,Dallas Mavericks,DAL,,Charlotte Hornets,CHO,,Spectrum Center,0,0,0,0,0
3/3/2026,7:00p,Detroit Pistons,DET,,Cleveland Cavaliers,CLE,,Rocket Arena,0,0,0,0,0
3/3/2026,7:00p,Washington Wizards,WAS,,Orlando Magic,ORL,,Kia Center,1,0,0,0,0
3/3/2026,7:30p,Brooklyn Nets,BRK,,Miami Heat,MIA,,Kaseya Center,0,0,0,0,0
3/3/2026,7:30p,New York Knicks,NYK,,Toronto Raptors,TOR,,Scotiabank Arena,0,0,0,0,0
3/3/2026,8:00p,Oklahoma City Thunder,OKC,,Chicago Bulls,CHI,,United Center,0,0,0,0,0
3/3/2026,8:00p,Memphis Grizzlies,MEM,,Minnesota Timberwolves,MIN,,Target Center,0,0,0,0,0
3/3/2026,8:00p,San Antonio Spurs,SAS,,Philadelphia 76ers,PHI,,Xfinity Mobile Arena,0,0,0,0,0
3/3/2026,10:30p,New Orleans Pelicans,NOP,,Los Angeles Lakers,LAL,,Crypto.com Arena,0,0,0,0,0
3/3/2026,11:00p,Phoenix Suns,PHO,,Sacramento Kings,SAC,,Golden 1 Center,0,0,0,0,0
3/4/2026,7:00p,Oklahoma City Thunder,OKC,,New York Knicks,NYK,,Madison Square Garden (IV),1,1,0,0,0
