Date,Team,Player,Status,Reason
12/07/2023,MIL,Jae Crowder,Out,Injury/Illness - Left Adductor; Surgery
12/07/2023,NOP,Larry Nance Jr.,Out,Injury/Illness - Right Rib; Fracture
12/07/2023,NOP,Matt Ryan,Out,Injury/Illness - Right Elbow; Strain
12/07/2023,LAL,Anthony Davis,Probable,Injury/Illness - Left Adductor; / Hip Spasm
12/07/2023,LAL,LeBron James,Questionable,Injury/Illness - Left Calf; Contusion
12/07/2023,LAL,Jarred Vanderbilt,Probable,Injury/Illness - Left Heel; Bursitis
12/07/2023,LAL,Gabe Vincent,Out,Injury/Illness - Left Knee; Effusion
12/08/2023,ATL,Kobe Bufkin,Out,Injury/Illness - Left Thumb; Fracture
12/08/2023,ATL,Mouhamed Gueye,Out,Injury/Illness - Right Low Back; Stress Fracture
12/08/2023,ATL,Jalen Johnson,Out,Injury/Illness - Left Distal Radius; Fracture
12/08/2023,ATL,Seth Lundy,Out,G League - Two-Way
12/08/2023,ATL,Miles Norris,Out,G League - Two-Way
12/08/2023,ATL,Trae Young,Out,Injury/Illness - Illness; Illness
12/08/2023,PHI,Ricky Council IV,Out,G League - Two-Way
12/08/2023,PHI,Javonte Smart,Out,G League - Two-Way
12/08/2023,PHI,Terquavion Smith,Out,G League - Two-Way
12/08/2023,DET,Malcolm Cazalon,Out,G League - Two-Way
12/08/2023,DET,Jalen Duren,Out,Injury/Illness - Left Ankle; Sprain
12/08/2023,DET,Monte Morris,Out,Injury/Illness - Right Quadriceps; Strain
12/08/2023,DET,Jared Rhoden,Out,G League - Two-Way
12/08/2023,DET,Stanley Umude,Out,G League - Two-Way
12/08/2023,ORL,Wendell Carter Jr.,Out,Injury/Illness - Left Hand; Fractured third metacarpal
12/08/2023,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Tendinitis
12/08/2023,ORL,Kevon Harris,Out,Coach's Decision
12/08/2023,ORL,Jonathan Isaac,Out,Injury/Illness - Right Ankle; Sprain
12/08/2023,ORL,Trevelin Queen,Out,G League - Two-Way
12/08/2023,ORL,Jalen Suggs,Out,Injury/Illness - Right Ankle; Strain
12/08/2023,TOR,Gradey Dick,Out,G League - On Assignment
12/08/2023,TOR,Javon Freeman-Liberty,Out,G League - Two-Way
12/08/2023,TOR,Ron Harper Jr.,Out,G League - Two-Way
12/08/2023,TOR,Christian Koloko,Out,Injury/Illness - Illness; Respiratory issue
12/08/2023,TOR,Markquis Nowell,Out,G League - Two-Way
12/08/2023,CHO,Amari Bailey,Out,G League - Two-Way
12/08/2023,CHO,LaMelo Ball,Out,Injury/Illness - Right Ankle; Sprain
12/08/2023,CHO,Cody Martin,Out,Injury/Illness - Left Knee; Injury Recovery
12/08/2023,CHO,Frank Ntilikina,Out,Injury/Illness - Left Tibia; Non- Displaced Fracture
12/08/2023,CHO,Nick Smith Jr.,Out,Injury/Illness - Right Ankle; Sprain
12/08/2023,NYK,Charlie Brown Jr.,Out,G League - Two-Way
12/08/2023,NYK,Jaylen Martin,Out,G League - Two-Way
12/08/2023,NYK,Jacob Toppin,Out,G League - Two-Way
12/08/2023,NYK,Dylan Windler,Out,G League - On Assignment
12/08/2023,BOS,JD Davison,Out,G League - Two-Way
12/08/2023,BOS,Nathan Knight,Out,G League - Two-Way
12/08/2023,BOS,Jordan Walsh,Out,G League - On Assignment
12/08/2023,WAS,John Butler Jr.,Out,Not With Team
12/08/2023,WAS,Johnny Davis,Out,Injury/Illness - Left Calf; Left calf strain
12/08/2023,WAS,Ryan Rollins,Out,Injury/Illness - Right Knee; Right knee strain
12/08/2023,WAS,Landry Shamet,Out,Injury/Illness - Right Rib; Right rib sprain
12/08/2023,WAS,Delon Wright,Out,Injury/Illness - Left Knee; Left knee sprain
12/08/2023,BRK,Armoni Brooks,Out,G League - Two-Way
12/08/2023,BRK,Noah Clowney,Out,G League - On Assignment
12/08/2023,BRK,Keon Johnson,Out,G League - Two-Way
12/08/2023,BRK,Ben Simmons,Out,Injury/Illness - Left Lower Back; Nerve Impingement
12/08/2023,BRK,Dennis Smith Jr.,Out,Injury/Illness - Upper Back; Soreness
12/08/2023,BRK,Lonnie Walker IV,Out,Injury/Illness - Left Hamstring; Strain
12/08/2023,BRK,Dariq Whitehead,Out,G League - On Assignment
12/08/2023,BRK,Jalen Wilson,Out,G League - Two-Way
12/08/2023,CLE,Emoni Bates,Out,G League - Two-Way
12/08/2023,CLE,Ty Jerome,Out,Injury/Illness - Right Ankle; Sprain
12/08/2023,CLE,Caris LeVert,Out,Injury/Illness - Left Knee; Injury Management
12/08/2023,CLE,Evan Mobley,Out,Injury/Illness - Left Knee; Soreness
12/08/2023,CLE,Ricky Rubio,Out,Not With Team
12/08/2023,MIA,Bam Adebayo,Out,Injury/Illness - Left Hip; Contusion
12/08/2023,MIA,Tyler Herro,Out,Injury/Illness - Right Ankle; Sprain
12/08/2023,MIA,Haywood Highsmith,Out,Injury/Illness - Lower Back; Contusion
12/08/2023,MIA,Dru Smith,Out,Injury/Illness - Right Acl; 3rd Degree Sprain
12/08/2023,GSW,Chris Paul,Out,Injury/Illness - General; Illness
12/08/2023,GSW,Gary Payton II,Out,Injury/Illness - Right Calf; Strain
12/08/2023,OKC,Keyontae Johnson,Out,G League - Two-Way
12/08/2023,OKC,Olivier Sarr,Out,G League - Two-Way
12/08/2023,OKC,Lindy Waters III,Out,G League - Two-Way
12/08/2023,MIN,Jaylen Clark,Out,Injury/Illness - Right Achilles Tendon; Rupture Rehab
12/08/2023,MIN,Jaden McDaniels,Out,Injury/Illness - Right Ankle; Sprain
12/08/2023,MIN,Leonard Miller,Out,G League - On Assignment
12/08/2023,MIN,Josh Minott,Out,G League - On Assignment
12/08/2023,MIN,Daishen Nix,Out,G League - Two-Way
12/08/2023,MEM,Steven Adams,Out,Injury/Illness - Right Knee; PCL Surgery
12/08/2023,MEM,Brandon Clarke,Out,Injury/Illness - Left Achilles; Tendon Repair
12/08/2023,MEM,GG Jackson,Out,G League - Two-Way
12/08/2023,MEM,Luke Kennard,Out,Injury/Illness - Left Knee; Bone Bruise
12/08/2023,MEM,Jake LaRavia,Out,Injury/Illness - Left Eye; Procedure
12/08/2023,MEM,Ja Morant,Out,League Suspension
12/08/2023,MEM,Marcus Smart,Out,Injury/Illness - Left Foot; Sprain
12/08/2023,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
12/08/2023,CHI,Onuralp Bitim,Out,G League - Two-Way
12/08/2023,CHI,Zach LaVine,Out,Injury/Illness - Right Foot; Inflammation
