Date,StartTime_ET,AwayTeam,AwayABV,AwayPTS,HomeTeam,HomeABV,HomePTS,is_OT,Arena,AwayB2B,HomeB2B,cup_gm,pstszn_gm,rtrvd
2024-03-29,7:00p,Los Angeles Lakers,LAL,90,Indiana Pacers,IND,109,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-03-29,7:00p,Los Angeles Clippers,LAC,100,Orlando Magic,ORL,97,0,Kia Center,0,0,0,0,0
2024-03-29,7:00p,Detroit Pistons,DET,96,Washington Wizards,WAS,87,0,Capital One Arena,0,0,0,0,0
2024-03-29,7:30p,Chicago Bulls,CHI,108,Brooklyn Nets,BRK,125,0,Barclays Center,0,0,0,0,0
2024-03-29,7:30p,Philadelphia 76ers,PHI,114,Cleveland Cavaliers,CLE,117,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-03-29,8:00p,Portland Trail Blazers,POR,82,Miami Heat,MIA,142,0,Kaseya Center,0,0,0,0,0
2024-03-29,8:00p,Phoenix Suns,PHO,103,Oklahoma City Thunder,OKC,128,0,Paycom Center,0,0,0,0,0
2024-03-29,8:00p,New York Knicks,NYK,126,San Antonio Spurs,SAS,130,1,Frost Bank Center,0,0,0,0,0
2024-03-29,9:00p,Minnesota Timberwolves,MIN,111,Denver Nuggets,DEN,98,0,Ball Arena,0,0,0,0,0
2024-03-29,9:30p,Houston Rockets,HOU,101,Utah Jazz,UTA,100,0,Delta Center,0,0,0,0,0
2024-03-29,10:00p,Dallas Mavericks,DAL,107,Sacramento Kings,SAC,103,0,Golden 1 Center,0,0,0,0,0
2024-03-30,5:00p,Boston Celtics,BOS,104,New Orleans Pelicans,NOP,92,0,Smoothie King Center,0,0,0,0,0
2024-03-30,7:00p,Memphis Grizzlies,MEM,88,Orlando Magic,ORL,118,0,Kia Center,0,1,0,0,0
2024-03-30,7:30p,Milwaukee Bucks,MIL,122,Atlanta Hawks,ATL,113,0,State Farm Arena,0,0,0,0,0
2024-03-31,3:30p,Cleveland Cavaliers,CLE,101,Denver Nuggets,DEN,130,0,Ball Arena,0,0,0,0,0
2024-03-31,6:00p,Los Angeles Lakers,LAL,116,Brooklyn Nets,BRK,104,0,Barclays Center,0,0,0,0,0
2024-03-31,6:00p,Los Angeles Clippers,LAC,130,Charlotte Hornets,CHO,118,0,Spectrum Center,0,0,0,0,0
2024-03-31,6:00p,Philadelphia 76ers,PHI,135,Toronto Raptors,TOR,120,0,Scotiabank Arena,0,0,0,0,0
2024-03-31,6:00p,Miami Heat,MIA,119,Washington Wizards,WAS,107,0,Capital One Arena,0,0,0,0,0
2024-03-31,7:00p,Dallas Mavericks,DAL,125,Houston Rockets,HOU,107,0,Toyota Center,0,0,0,0,0
2024-03-31,7:00p,Chicago Bulls,CHI,109,Minnesota Timberwolves,MIN,101,0,Target Center,0,0,0,0,0
2024-03-31,7:00p,Oklahoma City Thunder,OKC,113,New York Knicks,NYK,112,0,Madison Square Garden (IV),0,0,0,0,0
2024-03-31,7:00p,Golden State Warriors,GSW,117,San Antonio Spurs,SAS,113,0,Frost Bank Center,0,0,0,0,0
2024-03-31,9:00p,Utah Jazz,UTA,106,Sacramento Kings,SAC,127,0,Golden 1 Center,0,0,0,0,0
2024-04-01,7:00p,Boston Celtics,BOS,118,Charlotte Hornets,CHO,104,0,Spectrum Center,0,1,0,0,0
2024-04-01,7:00p,Memphis Grizzlies,MEM,110,Detroit Pistons,DET,108,0,Little Caesars Arena,0,0,0,0,0
2024-04-01,7:00p,Brooklyn Nets,BRK,111,Indiana Pacers,IND,133,0,Gainbridge Fieldhouse,1,0,0,0,0
2024-04-01,7:00p,Portland Trail Blazers,POR,103,Orlando Magic,ORL,104,0,Kia Center,0,0,0,0,0
2024-04-01,8:00p,Atlanta Hawks,ATL,113,Chicago Bulls,CHI,101,0,United Center,0,1,0,0,0
2024-04-01,8:00p,Phoenix Suns,PHO,124,New Orleans Pelicans,NOP,111,0,Smoothie King Center,0,0,0,0,0
2024-04-02,7:00p,Los Angeles Lakers,LAL,128,Toronto Raptors,TOR,111,0,Scotiabank Arena,0,0,0,0,0
2024-04-02,7:00p,Milwaukee Bucks,MIL,113,Washington Wizards,WAS,117,0,Capital One Arena,0,0,0,0,0
2024-04-02,7:30p,New York Knicks,NYK,99,Miami Heat,MIA,109,0,Kaseya Center,0,0,0,0,0
2024-04-02,7:30p,Oklahoma City Thunder,OKC,105,Philadelphia 76ers,PHI,109,0,Wells Fargo Center,0,0,0,0,0
2024-04-02,8:00p,Houston Rockets,HOU,106,Minnesota Timberwolves,MIN,113,0,Target Center,0,0,0,0,0
2024-04-02,9:00p,San Antonio Spurs,SAS,105,Denver Nuggets,DEN,110,0,Ball Arena,0,0,0,0,0
2024-04-02,9:00p,Cleveland Cavaliers,CLE,129,Utah Jazz,UTA,113,0,Delta Center,0,0,0,0,0
2024-04-02,10:00p,Dallas Mavericks,DAL,100,Golden State Warriors,GSW,104,0,Chase Center,0,0,0,0,0
2024-04-02,10:00p,Los Angeles Clippers,LAC,95,Sacramento Kings,SAC,109,0,Golden 1 Center,0,0,0,0,0
2024-04-03,7:00p,Portland Trail Blazers,POR,89,Charlotte Hornets,CHO,86,0,Spectrum Center,0,0,0,0,0
2024-04-03,7:00p,Los Angeles Lakers,LAL,125,Washington Wizards,WAS,120,0,Capital One Arena,1,1,0,0,0
2024-04-03,7:30p,Detroit Pistons,DET,113,Atlanta Hawks,ATL,121,0,State Farm Arena,0,0,0,0,0
2024-04-03,7:30p,Oklahoma City Thunder,OKC,100,Boston Celtics,BOS,135,0,TD Garden,1,0,0,0,0
2024-04-03,7:30p,Indiana Pacers,IND,111,Brooklyn Nets,BRK,115,0,Barclays Center,0,0,0,0,0
2024-04-03,8:00p,Memphis Grizzlies,MEM,111,Milwaukee Bucks,MIL,101,0,Fiserv Forum,0,1,0,0,0
2024-04-03,8:00p,Toronto Raptors,TOR,85,Minnesota Timberwolves,MIN,133,0,Target Center,1,1,0,0,0
2024-04-03,8:00p,Orlando Magic,ORL,117,New Orleans Pelicans,NOP,108,0,Smoothie King Center,0,0,0,0,0
2024-04-03,10:00p,Cleveland Cavaliers,CLE,101,Phoenix Suns,PHO,122,0,Footprint Center,1,0,0,0,0
2024-04-04,7:30p,Atlanta Hawks,ATL,95,Dallas Mavericks,DAL,109,0,American Airlines Center,1,0,0,0,0
2024-04-04,7:30p,Philadelphia 76ers,PHI,109,Miami Heat,MIA,105,0,Kaseya Center,0,0,0,0,0
2024-04-04,7:30p,Sacramento Kings,SAC,109,New York Knicks,NYK,120,0,Madison Square Garden (IV),0,0,0,0,0
2024-04-04,8:00p,Golden State Warriors,GSW,133,Houston Rockets,HOU,110,0,Toyota Center,0,0,0,0,0
2024-04-04,10:00p,Denver Nuggets,DEN,100,Los Angeles Clippers,LAC,102,0,Crypto.com Arena,0,0,0,0,0
2024-04-05,7:00p,Orlando Magic,ORL,115,Charlotte Hornets,CHO,124,0,Spectrum Center,0,0,0,0,0
2024-04-05,7:00p,Oklahoma City Thunder,OKC,112,Indiana Pacers,IND,126,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-04-05,7:00p,Portland Trail Blazers,POR,108,Washington Wizards,WAS,102,0,Capital One Arena,0,0,0,0,0
2024-04-05,7:30p,Sacramento Kings,SAC,100,Boston Celtics,BOS,101,0,TD Garden,1,0,0,0,0
2024-04-05,8:00p,New York Knicks,NYK,100,Chicago Bulls,CHI,108,0,United Center,1,0,0,0,0
2024-04-05,8:00p,Miami Heat,MIA,119,Houston Rockets,HOU,104,0,Toyota Center,1,1,0,0,0
2024-04-05,8:00p,Detroit Pistons,DET,90,Memphis Grizzlies,MEM,108,0,FedEx Forum,0,0,0,0,0
2024-04-05,8:00p,Toronto Raptors,TOR,117,Milwaukee Bucks,MIL,111,0,Fiserv Forum,0,0,0,0,0
2024-04-05,8:00p,San Antonio Spurs,SAS,111,New Orleans Pelicans,NOP,109,0,Smoothie King Center,0,0,0,0,0
2024-04-05,8:30p,Golden State Warriors,GSW,106,Dallas Mavericks,DAL,108,0,American Airlines Center,1,1,0,0,0
2024-04-05,10:00p,Minnesota Timberwolves,MIN,87,Phoenix Suns,PHO,97,0,Footprint Center,0,0,0,0,0
2024-04-05,10:30p,Utah Jazz,UTA,102,Los Angeles Clippers,LAC,131,0,Crypto.com Arena,0,1,0,0,0
2024-04-06,3:30p,Cleveland Cavaliers,CLE,97,Los Angeles Lakers,LAL,116,0,Crypto.com Arena,0,0,0,0,0
2024-04-06,7:00p,Detroit Pistons,DET,103,Brooklyn Nets,BRK,113,0,Barclays Center,1,0,0,0,0
2024-04-06,8:00p,Philadelphia 76ers,PHI,116,Memphis Grizzlies,MEM,96,0,FedEx Forum,0,1,0,0,0
2024-04-06,9:00p,Atlanta Hawks,ATL,110,Denver Nuggets,DEN,142,0,Ball Arena,0,0,0,0,0
2024-04-07,3:30p,Houston Rockets,HOU,136,Dallas Mavericks,DAL,147,1,American Airlines Center,0,0,0,0,0
2024-04-07,3:30p,Cleveland Cavaliers,CLE,118,Los Angeles Clippers,LAC,120,0,Crypto.com Arena,1,0,0,0,0
2024-04-07,5:00p,Miami Heat,MIA,115,Indiana Pacers,IND,117,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-04-07,6:00p,Portland Trail Blazers,POR,107,Boston Celtics,BOS,124,0,TD Garden,0,0,0,0,0
2024-04-07,6:00p,Oklahoma City Thunder,OKC,121,Charlotte Hornets,CHO,118,0,Spectrum Center,0,0,0,0,0
2024-04-07,6:00p,Chicago Bulls,CHI,98,Orlando Magic,ORL,113,0,Kia Center,0,0,0,0,0
2024-04-07,6:00p,New Orleans Pelicans,NOP,113,Phoenix Suns,PHO,105,0,Footprint Center,0,0,0,0,0
2024-04-07,6:00p,Washington Wizards,WAS,122,Toronto Raptors,TOR,130,0,Scotiabank Arena,0,0,0,0,0
2024-04-07,7:00p,New York Knicks,NYK,122,Milwaukee Bucks,MIL,109,0,Fiserv Forum,0,0,0,0,0
2024-04-07,7:00p,Philadelphia 76ers,PHI,133,San Antonio Spurs,SAS,126,2,Frost Bank Center,1,0,0,0,0
2024-04-07,7:30p,Sacramento Kings,SAC,107,Brooklyn Nets,BRK,77,0,Barclays Center,0,1,0,0,0
2024-04-07,8:30p,Utah Jazz,UTA,110,Golden State Warriors,GSW,118,0,Chase Center,0,0,0,0,0
2024-04-07,10:00p,Minnesota Timberwolves,MIN,127,Los Angeles Lakers,LAL,117,0,Crypto.com Arena,0,1,0,0,0
2024-04-09,7:00p,Dallas Mavericks,DAL,130,Charlotte Hornets,CHO,104,0,Spectrum Center,0,0,0,0,0
2024-04-09,7:00p,Detroit Pistons,DET,102,Philadelphia 76ers,PHI,120,0,Wells Fargo Center,0,0,0,0,0
2024-04-09,7:00p,Indiana Pacers,IND,140,Toronto Raptors,TOR,123,0,Scotiabank Arena,0,0,0,0,0
2024-04-09,7:30p,Miami Heat,MIA,117,Atlanta Hawks,ATL,111,2,State Farm Arena,0,0,0,0,0
2024-04-09,7:30p,Boston Celtics,BOS,91,Milwaukee Bucks,MIL,104,0,Fiserv Forum,0,0,0,0,0
2024-04-09,8:00p,New York Knicks,NYK,128,Chicago Bulls,CHI,117,0,United Center,0,0,0,0,0
2024-04-09,8:00p,Orlando Magic,ORL,106,Houston Rockets,HOU,118,0,Toyota Center,0,0,0,0,0
2024-04-09,8:00p,San Antonio Spurs,SAS,102,Memphis Grizzlies,MEM,87,0,FedEx Forum,0,0,0,0,0
2024-04-09,8:00p,Washington Wizards,WAS,121,Minnesota Timberwolves,MIN,130,0,Target Center,0,0,0,0,0
2024-04-09,8:00p,Sacramento Kings,SAC,105,Oklahoma City Thunder,OKC,112,0,Paycom Center,0,0,0,0,0
2024-04-09,9:00p,Denver Nuggets,DEN,111,Utah Jazz,UTA,95,0,Delta Center,0,0,0,0,0
2024-04-09,10:00p,Golden State Warriors,GSW,134,Los Angeles Lakers,LAL,120,0,Crypto.com Arena,0,0,0,0,0
2024-04-09,10:00p,Los Angeles Clippers,LAC,105,Phoenix Suns,PHO,92,0,Footprint Center,0,0,0,0,0
2024-04-09,10:00p,New Orleans Pelicans,NOP,110,Portland Trail Blazers,POR,100,0,Moda Center,0,0,0,0,0
2024-04-10,7:00p,Memphis Grizzlies,MEM,98,Cleveland Cavaliers,CLE,110,0,Rocket Mortgage Fieldhouse,1,0,0,0,0
2024-04-10,7:30p,Charlotte Hornets,CHO,115,Atlanta Hawks,ATL,114,0,State Farm Arena,1,1,0,0,0
2024-04-10,7:30p,Toronto Raptors,TOR,102,Brooklyn Nets,BRK,106,0,Barclays Center,1,0,0,0,0
2024-04-10,7:30p,Dallas Mavericks,DAL,111,Miami Heat,MIA,92,0,Kaseya Center,1,1,0,0,0
2024-04-10,8:00p,Orlando Magic,ORL,99,Milwaukee Bucks,MIL,117,0,Fiserv Forum,1,1,0,0,0
2024-04-10,8:00p,San Antonio Spurs,SAS,89,Oklahoma City Thunder,OKC,127,0,Paycom Center,1,1,0,0,0
2024-04-10,10:00p,Minnesota Timberwolves,MIN,107,Denver Nuggets,DEN,116,0,Ball Arena,1,1,0,0,0
2024-04-10,10:30p,Phoenix Suns,PHO,124,Los Angeles Clippers,LAC,108,0,Crypto.com Arena,1,1,0,0,0
2024-04-11,7:00p,Chicago Bulls,CHI,127,Detroit Pistons,DET,105,0,Little Caesars Arena,0,0,0,0,0
2024-04-11,7:30p,New York Knicks,NYK,118,Boston Celtics,BOS,109,0,TD Garden,0,0,0,0,0
2024-04-11,9:00p,Houston Rockets,HOU,121,Utah Jazz,UTA,124,0,Delta Center,0,0,0,0,0
2024-04-11,10:00p,Golden State Warriors,GSW,100,Portland Trail Blazers,POR,92,0,Moda Center,0,0,0,0,0
2024-04-11,10:00p,New Orleans Pelicans,NOP,135,Sacramento Kings,SAC,123,0,Golden 1 Center,0,0,0,0,0
2024-04-12,7:00p,Orlando Magic,ORL,113,Philadelphia 76ers,PHI,125,0,Wells Fargo Center,0,0,0,0,0
2024-04-12,7:00p,Chicago Bulls,CHI,129,Washington Wizards,WAS,127,0,Capital One Arena,1,0,0,0,0
2024-04-12,7:30p,Charlotte Hornets,CHO,98,Boston Celtics,BOS,131,0,TD Garden,0,1,0,0,0
2024-04-12,7:30p,Indiana Pacers,IND,120,Cleveland Cavaliers,CLE,129,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-04-12,7:30p,Brooklyn Nets,BRK,107,New York Knicks,NYK,111,0,Madison Square Garden (IV),0,1,0,0,0
2024-04-12,8:00p,Los Angeles Lakers,LAL,123,Memphis Grizzlies,MEM,120,0,FedEx Forum,0,0,0,0,0
2024-04-12,8:00p,Toronto Raptors,TOR,103,Miami Heat,MIA,125,0,Kaseya Center,0,0,0,0,0
2024-04-12,8:00p,Atlanta Hawks,ATL,106,Minnesota Timberwolves,MIN,109,0,Target Center,0,0,0,0,0
2024-04-12,8:00p,Milwaukee Bucks,MIL,107,Oklahoma City Thunder,OKC,125,0,Paycom Center,0,0,0,0,0
2024-04-12,8:00p,Denver Nuggets,DEN,120,San Antonio Spurs,SAS,121,0,Frost Bank Center,0,0,0,0,0
2024-04-12,8:30p,Detroit Pistons,DET,107,Dallas Mavericks,DAL,89,0,American Airlines Center,1,0,0,0,0
2024-04-12,10:00p,New Orleans Pelicans,NOP,114,Golden State Warriors,GSW,109,0,Chase Center,1,1,0,0,0
2024-04-12,10:00p,Houston Rockets,HOU,116,Portland Trail Blazers,POR,107,0,Moda Center,1,1,0,0,0
2024-04-12,10:30p,Utah Jazz,UTA,110,Los Angeles Clippers,LAC,109,0,Crypto.com Arena,1,0,0,0,0
2024-04-12,10:30p,Phoenix Suns,PHO,108,Sacramento Kings,SAC,107,0,Golden 1 Center,0,1,0,0,0
2024-04-14,1:00p,Washington Wizards,WAS,122,Boston Celtics,BOS,132,0,TD Garden,0,0,0,0,0
2024-04-14,1:00p,Charlotte Hornets,CHO,120,Cleveland Cavaliers,CLE,110,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-04-14,1:00p,Atlanta Hawks,ATL,115,Indiana Pacers,IND,157,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-04-14,1:00p,Toronto Raptors,TOR,103,Miami Heat,MIA,118,0,Kaseya Center,0,0,0,0,0
2024-04-14,1:00p,Chicago Bulls,CHI,119,New York Knicks,NYK,120,1,Madison Square Garden (IV),0,0,0,0,0
2024-04-14,1:00p,Milwaukee Bucks,MIL,88,Orlando Magic,ORL,113,0,Kia Center,0,0,0,0,0
2024-04-14,1:00p,Brooklyn Nets,BRK,86,Philadelphia 76ers,PHI,107,0,Wells Fargo Center,0,0,0,0,0
2024-04-14,3:30p,Utah Jazz,UTA,116,Golden State Warriors,GSW,123,0,Chase Center,0,0,0,0,0
2024-04-14,3:30p,Houston Rockets,HOU,116,Los Angeles Clippers,LAC,105,0,Crypto.com Arena,0,0,0,0,0
2024-04-14,3:30p,Denver Nuggets,DEN,126,Memphis Grizzlies,MEM,111,0,FedEx Forum,0,0,0,0,0
2024-04-14,3:30p,Phoenix Suns,PHO,125,Minnesota Timberwolves,MIN,106,0,Target Center,0,0,0,0,0
2024-04-14,3:30p,Los Angeles Lakers,LAL,124,New Orleans Pelicans,NOP,108,0,Smoothie King Center,0,0,0,0,0
2024-04-14,3:30p,Dallas Mavericks,DAL,86,Oklahoma City Thunder,OKC,135,0,Paycom Center,0,0,0,0,0
2024-04-14,3:30p,Portland Trail Blazers,POR,82,Sacramento Kings,SAC,121,0,Golden 1 Center,0,0,0,0,0
2024-04-14,3:30p,Detroit Pistons,DET,95,San Antonio Spurs,SAS,123,0,Frost Bank Center,0,0,0,0,0
2024-04-16,7:30p,Los Angeles Lakers,LAL,110,New Orleans Pelicans,NOP,106,0,Smoothie King Center,0,0,0,1,0
2024-04-16,10:00p,Golden State Warriors,GSW,94,Sacramento Kings,SAC,118,0,Golden 1 Center,0,0,0,1,0
2024-04-17,7:00p,Miami Heat,MIA,104,Philadelphia 76ers,PHI,105,0,Wells Fargo Center,0,0,0,1,0
2024-04-17,9:30p,Atlanta Hawks,ATL,116,Chicago Bulls,CHI,131,0,United Center,0,0,0,1,0
2024-04-19,7:00p,Chicago Bulls,CHI,91,Miami Heat,MIA,112,0,Kaseya Center,0,0,0,1,0
2024-04-19,9:30p,Sacramento Kings,SAC,98,New Orleans Pelicans,NOP,105,0,Smoothie King Center,0,0,0,1,0
2024-04-20,1:00p,Orlando Magic,ORL,83,Cleveland Cavaliers,CLE,97,0,Rocket Mortgage Fieldhouse,0,0,0,1,0
2024-04-20,3:30p,Phoenix Suns,PHO,95,Minnesota Timberwolves,MIN,120,0,Target Center,0,0,0,1,0
2024-04-20,6:00p,Philadelphia 76ers,PHI,104,New York Knicks,NYK,111,0,Madison Square Garden (IV),0,0,0,1,0
2024-04-20,8:30p,Los Angeles Lakers,LAL,103,Denver Nuggets,DEN,114,0,Ball Arena,0,0,0,1,0
2024-04-21,1:00p,Miami Heat,MIA,94,Boston Celtics,BOS,114,0,TD Garden,0,0,0,1,0
2024-04-21,3:30p,Dallas Mavericks,DAL,97,Los Angeles Clippers,LAC,109,0,Crypto.com Arena,0,0,0,1,0
2024-04-21,7:00p,Indiana Pacers,IND,94,Milwaukee Bucks,MIL,109,0,Fiserv Forum,0,0,0,1,0
2024-04-21,9:30p,New Orleans Pelicans,NOP,92,Oklahoma City Thunder,OKC,94,0,Paycom Center,0,0,0,1,0
2024-04-22,7:00p,Orlando Magic,ORL,86,Cleveland Cavaliers,CLE,96,0,Rocket Mortgage Fieldhouse,0,0,0,1,0
2024-04-22,7:30p,Philadelphia 76ers,PHI,101,New York Knicks,NYK,104,0,Madison Square Garden (IV),0,0,0,1,0
2024-04-22,10:00p,Los Angeles Lakers,LAL,99,Denver Nuggets,DEN,101,0,Ball Arena,0,0,0,1,0
2024-04-23,7:30p,Phoenix Suns,PHO,93,Minnesota Timberwolves,MIN,105,0,Target Center,0,0,0,1,0
2024-04-23,8:30p,Indiana Pacers,IND,125,Milwaukee Bucks,MIL,108,0,Fiserv Forum,0,0,0,1,0
2024-04-23,10:00p,Dallas Mavericks,DAL,96,Los Angeles Clippers,LAC,93,0,Crypto.com Arena,0,0,0,1,0
2024-04-24,7:00p,Miami Heat,MIA,111,Boston Celtics,BOS,101,0,TD Garden,0,0,0,1,0
2024-04-24,9:30p,New Orleans Pelicans,NOP,92,Oklahoma City Thunder,OKC,124,0,Paycom Center,0,0,0,1,0
2024-04-25,7:00p,Cleveland Cavaliers,CLE,83,Orlando Magic,ORL,121,0,Kia Center,0,0,0,1,0
2024-04-25,7:30p,New York Knicks,NYK,114,Philadelphia 76ers,PHI,125,0,Wells Fargo Center,0,0,0,1,0
2024-04-25,10:00p,Denver Nuggets,DEN,112,Los Angeles Lakers,LAL,105,0,Crypto.com Arena,0,0,0,1,0
2024-04-26,5:30p,Milwaukee Bucks,MIL,118,Indiana Pacers,IND,121,1,Gainbridge Fieldhouse,0,0,0,1,0
2024-04-26,8:00p,Los Angeles Clippers,LAC,90,Dallas Mavericks,DAL,101,0,American Airlines Center,0,0,0,1,0
2024-04-26,10:30p,Minnesota Timberwolves,MIN,126,Phoenix Suns,PHO,109,0,Footprint Center,0,0,0,1,0
2024-04-27,1:00p,Cleveland Cavaliers,CLE,89,Orlando Magic,ORL,112,0,Kia Center,0,0,0,1,0
2024-04-27,3:30p,Oklahoma City Thunder,OKC,106,New Orleans Pelicans,NOP,85,0,Smoothie King Center,0,0,0,1,0
2024-04-27,6:00p,Boston Celtics,BOS,104,Miami Heat,MIA,84,0,Kaseya Center,0,0,0,1,0
2024-04-27,8:30p,Denver Nuggets,DEN,108,Los Angeles Lakers,LAL,119,0,Crypto.com Arena,0,0,0,1,0
2024-04-28,1:00p,New York Knicks,NYK,97,Philadelphia 76ers,PHI,92,0,Wells Fargo Center,0,0,0,1,0
2024-04-28,3:30p,Los Angeles Clippers,LAC,116,Dallas Mavericks,DAL,111,0,American Airlines Center,0,0,0,1,0
2024-04-28,7:00p,Milwaukee Bucks,MIL,113,Indiana Pacers,IND,126,0,Gainbridge Fieldhouse,0,0,0,1,0
2024-04-28,9:30p,Minnesota Timberwolves,MIN,122,Phoenix Suns,PHO,116,0,Footprint Center,0,0,0,1,0
2024-04-29,7:30p,Boston Celtics,BOS,102,Miami Heat,MIA,88,0,Kaseya Center,0,0,0,1,0
2024-04-29,8:30p,Oklahoma City Thunder,OKC,97,New Orleans Pelicans,NOP,89,0,Smoothie King Center,0,0,0,1,0
2024-04-29,10:00p,Los Angeles Lakers,LAL,106,Denver Nuggets,DEN,108,0,Ball Arena,0,0,0,1,0
2024-04-30,7:00p,Philadelphia 76ers,PHI,112,New York Knicks,NYK,106,1,Madison Square Garden (IV),0,0,0,1,0
2024-04-30,8:00p,Orlando Magic,ORL,103,Cleveland Cavaliers,CLE,104,0,Rocket Mortgage Fieldhouse,0,0,0,1,0
2024-04-30,9:30p,Indiana Pacers,IND,92,Milwaukee Bucks,MIL,115,0,Fiserv Forum,0,0,0,1,0
2024-05-01,7:30p,Miami Heat,MIA,84,Boston Celtics,BOS,118,0,TD Garden,0,0,0,1,0
2024-05-01,10:00p,Dallas Mavericks,DAL,123,Los Angeles Clippers,LAC,93,0,Crypto.com Arena,0,0,0,1,0
2024-05-02,6:30p,Milwaukee Bucks,MIL,98,Indiana Pacers,IND,120,0,Gainbridge Fieldhouse,0,0,0,1,0
2024-05-02,9:00p,New York Knicks,NYK,118,Philadelphia 76ers,PHI,115,0,Wells Fargo Center,0,0,0,1,0
2024-05-03,7:00p,Cleveland Cavaliers,CLE,96,Orlando Magic,ORL,103,0,Kia Center,0,0,0,1,0
2024-05-03,9:30p,Los Angeles Clippers,LAC,101,Dallas Mavericks,DAL,114,0,American Airlines Center,0,0,0,1,0
2024-05-04,7:00p,Minnesota Timberwolves,MIN,106,Denver Nuggets,DEN,99,0,Ball Arena,0,0,0,1,0
2024-05-05,1:00p,Orlando Magic,ORL,94,Cleveland Cavaliers,CLE,106,0,Rocket Mortgage Fieldhouse,0,0,0,1,0
2024-05-06,7:30p,Indiana Pacers,IND,117,New York Knicks,NYK,121,0,Madison Square Garden (IV),0,0,0,1,0
2024-05-06,10:00p,Minnesota Timberwolves,MIN,106,Denver Nuggets,DEN,80,0,Ball Arena,0,0,0,1,0
2024-05-07,7:00p,Cleveland Cavaliers,CLE,95,Boston Celtics,BOS,120,0,TD Garden,0,0,0,1,0
2024-05-07,9:30p,Dallas Mavericks,DAL,95,Oklahoma City Thunder,OKC,117,0,Paycom Center,0,0,0,1,0
2024-05-08,8:00p,Indiana Pacers,IND,121,New York Knicks,NYK,130,0,Madison Square Garden (IV),0,0,0,1,0
2024-05-09,7:00p,Cleveland Cavaliers,CLE,118,Boston Celtics,BOS,94,0,TD Garden,0,0,0,1,0
2024-05-09,9:30p,Dallas Mavericks,DAL,119,Oklahoma City Thunder,OKC,110,0,Paycom Center,0,0,0,1,0
2024-05-10,7:00p,New York Knicks,NYK,106,Indiana Pacers,IND,111,0,Gainbridge Fieldhouse,0,0,0,1,0
2024-05-10,9:30p,Denver Nuggets,DEN,117,Minnesota Timberwolves,MIN,90,0,Target Center,0,0,0,1,0
2024-05-11,3:30p,Oklahoma City Thunder,OKC,101,Dallas Mavericks,DAL,105,0,American Airlines Center,0,0,0,1,0
2024-05-11,8:30p,Boston Celtics,BOS,106,Cleveland Cavaliers,CLE,93,0,Rocket Mortgage Fieldhouse,0,0,0,1,0
2024-05-12,3:30p,New York Knicks,NYK,89,Indiana Pacers,IND,121,0,Gainbridge Fieldhouse,0,0,0,1,0
2024-05-12,8:00p,Denver Nuggets,DEN,115,Minnesota Timberwolves,MIN,107,0,Target Center,0,0,0,1,0
2024-05-13,7:00p,Boston Celtics,BOS,109,Cleveland Cavaliers,CLE,102,0,Rocket Mortgage Fieldhouse,0,0,0,1,0
2024-05-13,9:30p,Oklahoma City Thunder,OKC,100,Dallas Mavericks,DAL,96,0,American Airlines Center,0,0,0,1,0
2024-05-14,8:00p,Indiana Pacers,IND,91,New York Knicks,NYK,121,0,Madison Square Garden (IV),0,0,0,1,0
2024-05-14,10:30p,Minnesota Timberwolves,MIN,97,Denver Nuggets,DEN,112,0,Ball Arena,0,0,0,1,0
2024-05-15,7:00p,Cleveland Cavaliers,CLE,98,Boston Celtics,BOS,113,0,TD Garden,0,0,0,1,0
2024-05-15,9:30p,Dallas Mavericks,DAL,104,Oklahoma City Thunder,OKC,92,0,Paycom Center,0,0,0,1,0
2024-05-16,8:30p,Denver Nuggets,DEN,70,Minnesota Timberwolves,MIN,115,0,Target Center,0,0,0,1,0
2024-05-17,8:30p,New York Knicks,NYK,103,Indiana Pacers,IND,116,0,Gainbridge Fieldhouse,0,0,0,1,0
2024-05-18,8:00p,Oklahoma City Thunder,OKC,116,Dallas Mavericks,DAL,117,0,American Airlines Center,0,0,0,1,0
2024-05-19,3:30p,Indiana Pacers,IND,130,New York Knicks,NYK,109,0,Madison Square Garden (IV),0,0,0,1,0
2024-05-19,8:00p,Minnesota Timberwolves,MIN,98,Denver Nuggets,DEN,90,0,Ball Arena,0,0,0,1,0
2024-05-21,8:00p,Indiana Pacers,IND,128,Boston Celtics,BOS,133,1,TD Garden,0,0,0,1,0
2024-05-22,8:30p,Dallas Mavericks,DAL,108,Minnesota Timberwolves,MIN,105,0,Target Center,0,0,0,1,0
2024-05-23,8:00p,Indiana Pacers,IND,110,Boston Celtics,BOS,126,0,TD Garden,0,0,0,1,0
2024-05-24,8:30p,Dallas Mavericks,DAL,109,Minnesota Timberwolves,MIN,108,0,Target Center,0,0,0,1,0
2024-05-25,8:30p,Boston Celtics,BOS,114,Indiana Pacers,IND,111,0,Gainbridge Fieldhouse,0,0,0,1,0
