Date,Team,Player,Pos
02/02/2024,LAC,Mason Plumlee,C
02/02/2024,DET,Cade Cunningham,PG
02/02/2024,DET,Jaden Ivey,SG
02/02/2024,DET,Bojan Bogdanovic,SF
02/02/2024,DET,Kevin Knox II,SF
02/02/2024,DET,Jalen Duren,C
02/02/2024,MIA,Terry Rozier,PG
02/02/2024,MIA,Tyler Herro,SG
02/02/2024,MIA,Haywood Highsmith,SF
02/02/2024,MIA,Jimmy Butler III,SF
02/02/2024,MIA,Bam Adebayo,C
02/02/2024,WAS,Tyus Jones,PG
02/02/2024,WAS,Jordan Poole,PG
02/02/2024,WAS,Deni Avdija,SF
02/02/2024,WAS,Kyle Kuzma,PF
02/02/2024,WAS,Daniel Gafford,C
02/02/2024,PHO,Bradley Beal,SG
02/02/2024,PHO,Devin Booker,SG
02/02/2024,PHO,Grayson Allen,SF
02/02/2024,PHO,Kevin Durant,PF
02/02/2024,PHO,Jusuf Nurkic,C
02/02/2024,ATL,Trae Young,PG
02/02/2024,ATL,Dejounte Murray,SG
02/02/2024,ATL,Saddiq Bey,PF
02/02/2024,ATL,Jalen Johnson,PF
02/02/2024,ATL,Clint Capela,C
02/02/2024,SAC,De'Aaron Fox,PG
02/02/2024,SAC,Kevin Huerter,SG
02/02/2024,SAC,Harrison Barnes,SF
02/02/2024,SAC,Keegan Murray,PF
02/02/2024,SAC,Domantas Sabonis,C
02/02/2024,IND,T.J. McConnell,PG
02/02/2024,IND,Bennedict Mathurin,SG
02/02/2024,IND,Isaiah Jackson,PF
02/02/2024,IND,Pascal Siakam,PF
02/02/2024,IND,Aaron Nesmith,PF
02/02/2024,TOR,Immanuel Quickley,PG
02/02/2024,TOR,Gary Trent Jr.,SG
02/02/2024,TOR,Bruce Brown,SG
02/02/2024,TOR,Scottie Barnes,SF
02/02/2024,TOR,Jakob Poeltl,C
02/02/2024,HOU,Fred VanVleet,PG
02/02/2024,HOU,Jalen Green,SG
02/02/2024,HOU,Dillon Brooks,SF
02/02/2024,HOU,Jabari Smith Jr.,PF
02/02/2024,HOU,Alperen Sengun,C
02/02/2024,GSW,Stephen Curry,PG
02/02/2024,GSW,Klay Thompson,SG
02/02/2024,GSW,Andrew Wiggins,SF
02/02/2024,GSW,Draymond Green,PF
02/02/2024,GSW,Jonathan Kuminga,PF
02/02/2024,MEM,Jacob Gilyard,PG
02/02/2024,MEM,John Konchar,SG
02/02/2024,MEM,Vince Williams Jr.,SG
02/02/2024,MEM,Jaren Jackson Jr.,PF
02/02/2024,MEM,Santi Aldama,PF
02/02/2024,ORL,Markelle Fultz,PG
02/02/2024,ORL,Jalen Suggs,SG
02/02/2024,ORL,Franz Wagner,SF
02/02/2024,ORL,Paolo Banchero,PF
02/02/2024,ORL,Wendell Carter Jr.,C
02/02/2024,MIN,Mike Conley,PG
02/02/2024,MIN,Anthony Edwards,SG
02/02/2024,MIN,Karl-Anthony Towns,PF
02/02/2024,MIN,Jaden McDaniels,PF
02/02/2024,MIN,Rudy Gobert,C
02/02/2024,CHO,Bryce McGowens,SG
02/02/2024,CHO,Miles Bridges,SF
02/02/2024,CHO,Cody Martin,SF
02/02/2024,CHO,Brandon Miller,SF
02/02/2024,CHO,Nick Richards,C
02/02/2024,OKC,Shai Gilgeous-Alexander,PG
02/02/2024,OKC,Cason Wallace,PG
02/02/2024,OKC,Josh Giddey,SG
02/02/2024,OKC,Luguentz Dort,SF
02/02/2024,OKC,Chet Holmgren,C
02/02/2024,NOP,CJ McCollum,PG
02/02/2024,NOP,Trey Murphy III,SF
02/02/2024,NOP,Brandon Ingram,SF
02/02/2024,NOP,Zion Williamson,PF
02/02/2024,NOP,Jonas Valanciunas,C
02/02/2024,SAS,Tre Jones,PG
02/02/2024,SAS,Devin Vassell,SG
02/02/2024,SAS,Julian Champagnie,SF
02/02/2024,SAS,Victor Wembanyama,PF
02/02/2024,SAS,Jeremy Sochan,PF
02/02/2024,POR,Malcolm Brogdon,SG
02/02/2024,POR,Anfernee Simons,SG
02/02/2024,POR,Toumani Camara,SF
02/02/2024,POR,Jabari Walker,PF
02/02/2024,POR,Deandre Ayton,C
02/02/2024,DEN,Jamal Murray,PG
02/02/2024,DEN,Kentavious Caldwell-Pope,SG
02/02/2024,DEN,Michael Porter Jr.,SF
02/02/2024,DEN,Aaron Gordon,PF
02/02/2024,DEN,Nikola Jokic,C
02/03/2024,BRK,Spencer Dinwiddie,PG
02/03/2024,BRK,Cam Thomas,SG
02/03/2024,BRK,Mikal Bridges,SF
02/03/2024,BRK,Cameron Johnson,PF
02/03/2024,BRK,Nicolas Claxton,C
02/03/2024,PHI,Tyrese Maxey,PG
02/03/2024,PHI,Kelly Oubre Jr.,SF
02/03/2024,PHI,Danuel House Jr.,PF
02/03/2024,PHI,Marcus Morris Sr.,PF
02/03/2024,PHI,Paul Reed,PF
02/03/2024,GSW,Stephen Curry,PG
02/03/2024,GSW,Klay Thompson,SG
02/03/2024,GSW,Andrew Wiggins,SF
02/03/2024,GSW,Draymond Green,PF
02/03/2024,GSW,Jonathan Kuminga,PF
02/03/2024,ATL,Trae Young,PG
02/03/2024,ATL,Dejounte Murray,SG
02/03/2024,ATL,Garrison Mathews,SG
02/03/2024,ATL,Jalen Johnson,PF
02/03/2024,ATL,Clint Capela,C
02/03/2024,SAC,De'Aaron Fox,PG
02/03/2024,SAC,Kevin Huerter,SG
02/03/2024,SAC,Harrison Barnes,SF
02/03/2024,SAC,Keegan Murray,PF
02/03/2024,SAC,Domantas Sabonis,C
02/03/2024,CHI,Ayo Dosunmu,PG
02/03/2024,CHI,Alex Caruso,SG
02/03/2024,CHI,Coby White,SG
02/03/2024,CHI,DeMar DeRozan,SF
02/03/2024,CHI,Nikola Vucevic,C
02/03/2024,LAL,D'Angelo Russell,PG
02/03/2024,LAL,Austin Reaves,SG
02/03/2024,LAL,LeBron James,SF
02/03/2024,LAL,Rui Hachimura,PF
02/03/2024,LAL,Anthony Davis,C
02/03/2024,NYK,Jalen Brunson,PG
02/03/2024,NYK,Donte DiVincenzo,SG
02/03/2024,NYK,Josh Hart,SF
02/03/2024,NYK,Precious Achiuwa,PF
02/03/2024,NYK,Isaiah Hartenstein,C
02/03/2024,CLE,Darius Garland,PG
02/03/2024,CLE,Max Strus,SG
02/03/2024,CLE,Donovan Mitchell,SG
02/03/2024,CLE,Evan Mobley,PF
02/03/2024,CLE,Jarrett Allen,C
02/03/2024,SAS,Tre Jones,PG
02/03/2024,SAS,Devin Vassell,SG
02/03/2024,SAS,Julian Champagnie,SF
02/03/2024,SAS,Jeremy Sochan,PF
02/03/2024,SAS,Victor Wembanyama,PF
02/03/2024,MIL,Damian Lillard,PG
02/03/2024,MIL,Malik Beasley,SG
02/03/2024,MIL,Khris Middleton,SF
02/03/2024,MIL,Giannis Antetokounmpo,PF
02/03/2024,MIL,Robin Lopez,C
02/03/2024,DAL,Luka Doncic,PG
02/03/2024,DAL,Derrick Jones Jr.,SF
02/03/2024,DAL,Josh Green,SF
02/03/2024,DAL,Grant Williams,PF
02/03/2024,DAL,Maxi Kleber,C
02/04/2024,ORL,Markelle Fultz,PG
02/04/2024,ORL,Jalen Suggs,SG
02/04/2024,ORL,Franz Wagner,SF
02/04/2024,ORL,Paolo Banchero,PF
02/04/2024,ORL,Wendell Carter Jr.,C
02/04/2024,DET,Cade Cunningham,PG
02/04/2024,DET,Jaden Ivey,SG
02/04/2024,DET,Kevin Knox II,SF
02/04/2024,DET,Bojan Bogdanovic,SF
02/04/2024,DET,Jalen Duren,C
02/04/2024,PHO,Bradley Beal,SG
02/04/2024,PHO,Devin Booker,SG
02/04/2024,PHO,Grayson Allen,SF
02/04/2024,PHO,Kevin Durant,PF
02/04/2024,PHO,Jusuf Nurkic,C
02/04/2024,WAS,Tyus Jones,PG
02/04/2024,WAS,Jordan Poole,PG
02/04/2024,WAS,Bilal Coulibaly,SG
02/04/2024,WAS,Deni Avdija,SF
02/04/2024,WAS,Daniel Gafford,C
02/04/2024,MEM,Jacob Gilyard,PG
02/04/2024,MEM,Luke Kennard,SG
02/04/2024,MEM,David Roddy,PF
02/04/2024,MEM,GG Jackson II,PF
02/04/2024,MEM,Trey Jemison III,C
02/04/2024,BOS,Jrue Holiday,PG
02/04/2024,BOS,Derrick White,SG
02/04/2024,BOS,Jayson Tatum,SF
02/04/2024,BOS,Al Horford,C
02/04/2024,BOS,Kristaps Porzingis,C
02/04/2024,IND,Andrew Nembhard,PG
02/04/2024,IND,Tyrese Haliburton,PG
02/04/2024,IND,Aaron Nesmith,PF
02/04/2024,IND,Pascal Siakam,PF
02/04/2024,IND,Myles Turner,C
02/04/2024,CHO,Ish Smith,PG
02/04/2024,CHO,Bryce McGowens,SG
02/04/2024,CHO,Brandon Miller,SF
02/04/2024,CHO,Miles Bridges,SF
02/04/2024,CHO,Nick Richards,C
02/04/2024,LAC,Terance Mann,PG
02/04/2024,LAC,James Harden,SG
02/04/2024,LAC,Kawhi Leonard,SF
02/04/2024,LAC,Paul George,SF
02/04/2024,LAC,Ivica Zubac,C
02/04/2024,MIA,Terry Rozier,PG
02/04/2024,MIA,Josh Richardson,SG
02/04/2024,MIA,Jimmy Butler III,SF
02/04/2024,MIA,Haywood Highsmith,SF
02/04/2024,MIA,Bam Adebayo,C
02/04/2024,HOU,Fred VanVleet,PG
02/04/2024,HOU,Jalen Green,SG
02/04/2024,HOU,Dillon Brooks,SF
02/04/2024,HOU,Jabari Smith Jr.,PF
02/04/2024,HOU,Alperen Sengun,C
02/04/2024,MIN,Mike Conley,PG
02/04/2024,MIN,Anthony Edwards,SG
02/04/2024,MIN,Jaden McDaniels,PF
02/04/2024,MIN,Karl-Anthony Towns,PF
02/04/2024,MIN,Rudy Gobert,C
02/04/2024,TOR,Immanuel Quickley,PG
02/04/2024,TOR,RJ Barrett,SG
02/04/2024,TOR,Gary Trent Jr.,SG
02/04/2024,TOR,Scottie Barnes,SF
02/04/2024,TOR,Jakob Poeltl,C
02/04/2024,OKC,Cason Wallace,PG
02/04/2024,OKC,Shai Gilgeous-Alexander,PG
02/04/2024,OKC,Josh Giddey,SG
02/04/2024,OKC,Luguentz Dort,SF
02/04/2024,OKC,Chet Holmgren,C
02/04/2024,MIL,Damian Lillard,PG
02/04/2024,MIL,Malik Beasley,SG
02/04/2024,MIL,Jae Crowder,PF
02/04/2024,MIL,Bobby Portis,PF
02/04/2024,MIL,Giannis Antetokounmpo,PF
02/04/2024,UTA,Kris Dunn,PG
02/04/2024,UTA,Collin Sexton,PG
02/04/2024,UTA,Simone Fontecchio,SF
02/04/2024,UTA,John Collins,PF
02/04/2024,UTA,Lauri Markkanen,PF
02/04/2024,POR,Anfernee Simons,SG
02/04/2024,POR,Matisse Thybulle,SG
02/04/2024,POR,Jabari Walker,PF
02/04/2024,POR,Kris Murray,PF
02/04/2024,POR,Deandre Ayton,C
02/04/2024,DEN,Jamal Murray,PG
02/04/2024,DEN,Kentavious Caldwell-Pope,SG
02/04/2024,DEN,Michael Porter Jr.,SF
02/04/2024,DEN,Aaron Gordon,PF
02/04/2024,DEN,Nikola Jokic,C
02/05/2024,SAC,De'Aaron Fox,PG
02/05/2024,SAC,Kevin Huerter,SG
02/05/2024,SAC,Harrison Barnes,SF
02/05/2024,SAC,Keegan Murray,PF
02/05/2024,SAC,Domantas Sabonis,C
02/05/2024,CLE,Darius Garland,PG
02/05/2024,CLE,Donovan Mitchell,SG
02/05/2024,CLE,Max Strus,SG
02/05/2024,CLE,Evan Mobley,PF
02/05/2024,CLE,Jarrett Allen,C
02/05/2024,LAL,D'Angelo Russell,PG
02/05/2024,LAL,Austin Reaves,SG
02/05/2024,LAL,LeBron James,SF
02/05/2024,LAL,Rui Hachimura,PF
02/05/2024,LAL,Anthony Davis,C
02/05/2024,CHO,Ish Smith,PG
02/05/2024,CHO,Leaky Black,SF
02/05/2024,CHO,Brandon Miller,SF
02/05/2024,CHO,Miles Bridges,SF
02/05/2024,CHO,Nick Richards,C
02/05/2024,DAL,Luka Doncic,PG
02/05/2024,DAL,Kyrie Irving,PG
02/05/2024,DAL,Derrick Jones Jr.,SF
02/05/2024,DAL,Josh Green,SF
02/05/2024,DAL,Maxi Kleber,C
02/05/2024,PHI,Tyrese Maxey,PG
02/05/2024,PHI,Kelly Oubre Jr.,SF
02/05/2024,PHI,Tobias Harris,SF
02/05/2024,PHI,Danuel House Jr.,PF
02/05/2024,PHI,Paul Reed,PF
02/05/2024,LAC,Terance Mann,PG
02/05/2024,LAC,James Harden,SG
02/05/2024,LAC,Kawhi Leonard,SF
02/05/2024,LAC,Paul George,SF
02/05/2024,LAC,Mason Plumlee,C
02/05/2024,ATL,Trae Young,PG
02/05/2024,ATL,Dejounte Murray,SG
02/05/2024,ATL,Saddiq Bey,PF
02/05/2024,ATL,Jalen Johnson,PF
02/05/2024,ATL,Onyeka Okongwu,C
02/05/2024,GSW,Stephen Curry,PG
02/05/2024,GSW,Klay Thompson,SG
02/05/2024,GSW,Brandin Podziemski,SG
02/05/2024,GSW,Draymond Green,PF
02/05/2024,GSW,Jonathan Kuminga,PF
02/05/2024,BRK,Spencer Dinwiddie,PG
02/05/2024,BRK,Cam Thomas,SG
02/05/2024,BRK,Mikal Bridges,SF
02/05/2024,BRK,Cameron Johnson,PF
02/05/2024,BRK,Nicolas Claxton,C
02/05/2024,TOR,Immanuel Quickley,PG
02/05/2024,TOR,Bruce Brown,SG
02/05/2024,TOR,Gary Trent Jr.,SG
02/05/2024,TOR,Scottie Barnes,SF
02/05/2024,TOR,Jakob Poeltl,C
02/05/2024,NOP,CJ McCollum,PG
02/05/2024,NOP,Herbert Jones,SF
02/05/2024,NOP,Brandon Ingram,SF
02/05/2024,NOP,Zion Williamson,PF
02/05/2024,NOP,Jonas Valanciunas,C
02/06/2024,HOU,Jalen Green,SG
02/06/2024,HOU,Amen Thompson,SG
02/06/2024,HOU,Dillon Brooks,SF
02/06/2024,HOU,Jabari Smith Jr.,PF
02/06/2024,HOU,Alperen Sengun,C
02/06/2024,IND,Tyrese Haliburton,PG
02/06/2024,IND,Andrew Nembhard,PG
02/06/2024,IND,Pascal Siakam,PF
02/06/2024,IND,Aaron Nesmith,PF
02/06/2024,IND,Myles Turner,C
02/06/2024,DAL,Kyrie Irving,PG
02/06/2024,DAL,Luka Doncic,PG
02/06/2024,DAL,Derrick Jones Jr.,SF
02/06/2024,DAL,Josh Green,SF
02/06/2024,DAL,Maxi Kleber,C
02/06/2024,BRK,Spencer Dinwiddie,PG
02/06/2024,BRK,Ben Simmons,PG
02/06/2024,BRK,Cam Thomas,SG
02/06/2024,BRK,Mikal Bridges,SF
02/06/2024,BRK,Nicolas Claxton,C
02/06/2024,ORL,Markelle Fultz,PG
02/06/2024,ORL,Jalen Suggs,SG
02/06/2024,ORL,Franz Wagner,SF
02/06/2024,ORL,Paolo Banchero,PF
02/06/2024,ORL,Wendell Carter Jr.,C
02/06/2024,MIA,Terry Rozier,PG
02/06/2024,MIA,Tyler Herro,SG
02/06/2024,MIA,Jimmy Butler III,SF
02/06/2024,MIA,Caleb Martin,PF
02/06/2024,MIA,Bam Adebayo,C
02/06/2024,MEM,Jacob Gilyard,PG
02/06/2024,MEM,John Konchar,SG
02/06/2024,MEM,Vince Williams Jr.,SG
02/06/2024,MEM,Santi Aldama,PF
02/06/2024,MEM,Trey Jemison III,C
02/06/2024,NYK,Jalen Brunson,PG
02/06/2024,NYK,Donte DiVincenzo,SG
02/06/2024,NYK,Josh Hart,SF
02/06/2024,NYK,Precious Achiuwa,PF
02/06/2024,NYK,Isaiah Hartenstein,C
02/06/2024,MIN,Mike Conley,PG
02/06/2024,MIN,Anthony Edwards,SG
02/06/2024,MIN,Jaden McDaniels,PF
02/06/2024,MIN,Karl-Anthony Towns,PF
02/06/2024,MIN,Rudy Gobert,C
02/06/2024,CHI,Alex Caruso,SG
02/06/2024,CHI,Coby White,SG
02/06/2024,CHI,DeMar DeRozan,SF
02/06/2024,CHI,Nikola Vucevic,C
02/06/2024,CHI,Andre Drummond,C
02/06/2024,OKC,Shai Gilgeous-Alexander,PG
02/06/2024,OKC,Josh Giddey,SG
02/06/2024,OKC,Jalen Williams,SF
02/06/2024,OKC,Luguentz Dort,SF
02/06/2024,OKC,Chet Holmgren,C
02/06/2024,UTA,Kris Dunn,PG
02/06/2024,UTA,Collin Sexton,PG
02/06/2024,UTA,Simone Fontecchio,SF
02/06/2024,UTA,Lauri Markkanen,PF
02/06/2024,UTA,John Collins,PF
02/06/2024,MIL,Malik Beasley,SG
02/06/2024,MIL,Pat Connaughton,SG
02/06/2024,MIL,Khris Middleton,SF
02/06/2024,MIL,Giannis Antetokounmpo,PF
02/06/2024,MIL,Bobby Portis,PF
02/06/2024,PHO,Bradley Beal,SG
02/06/2024,PHO,Devin Booker,SG
02/06/2024,PHO,Grayson Allen,SF
02/06/2024,PHO,Kevin Durant,PF
02/06/2024,PHO,Jusuf Nurkic,C
02/07/2024,TOR,Immanuel Quickley,PG
02/07/2024,TOR,RJ Barrett,SG
02/07/2024,TOR,Gary Trent Jr.,SG
02/07/2024,TOR,Scottie Barnes,SF
02/07/2024,TOR,Jakob Poeltl,C
02/07/2024,CHO,Miles Bridges,SF
02/07/2024,CHO,Cody Martin,SF
02/07/2024,CHO,Leaky Black,SF
02/07/2024,CHO,Brandon Miller,SF
02/07/2024,CHO,Nick Richards,C
02/07/2024,CLE,Darius Garland,PG
02/07/2024,CLE,Donovan Mitchell,SG
02/07/2024,CLE,Max Strus,SG
02/07/2024,CLE,Evan Mobley,PF
02/07/2024,CLE,Jarrett Allen,C
02/07/2024,WAS,Tyus Jones,PG
02/07/2024,WAS,Jordan Poole,PG
02/07/2024,WAS,Deni Avdija,SF
02/07/2024,WAS,Kyle Kuzma,PF
02/07/2024,WAS,Daniel Gafford,C
02/07/2024,SAS,Tre Jones,PG
02/07/2024,SAS,Devin Vassell,SG
02/07/2024,SAS,Julian Champagnie,SF
02/07/2024,SAS,Victor Wembanyama,PF
02/07/2024,SAS,Jeremy Sochan,PF
02/07/2024,MIA,Terry Rozier,PG
02/07/2024,MIA,Tyler Herro,SG
02/07/2024,MIA,Jimmy Butler III,SF
02/07/2024,MIA,Caleb Martin,PF
02/07/2024,MIA,Bam Adebayo,C
02/07/2024,GSW,Stephen Curry,PG
02/07/2024,GSW,Klay Thompson,SG
02/07/2024,GSW,Andrew Wiggins,SF
02/07/2024,GSW,Draymond Green,PF
02/07/2024,GSW,Jonathan Kuminga,PF
02/07/2024,PHI,Tyrese Maxey,PG
02/07/2024,PHI,Jaden Springer,SG
02/07/2024,PHI,Tobias Harris,SF
02/07/2024,PHI,Kelly Oubre Jr.,SF
02/07/2024,PHI,Paul Reed,PF
02/07/2024,ATL,Trae Young,PG
02/07/2024,ATL,Bogdan Bogdanovic,SG
02/07/2024,ATL,Jalen Johnson,PF
02/07/2024,ATL,Saddiq Bey,PF
02/07/2024,ATL,Onyeka Okongwu,C
02/07/2024,BOS,Jaylen Brown,SG
02/07/2024,BOS,Derrick White,SG
02/07/2024,BOS,Jayson Tatum,SF
02/07/2024,BOS,Al Horford,C
02/07/2024,BOS,Kristaps Porzingis,C
02/07/2024,NOP,CJ McCollum,PG
02/07/2024,NOP,Brandon Ingram,SF
02/07/2024,NOP,Herbert Jones,SF
02/07/2024,NOP,Zion Williamson,PF
02/07/2024,NOP,Jonas Valanciunas,C
02/07/2024,LAC,Terance Mann,PG
02/07/2024,LAC,James Harden,SG
02/07/2024,LAC,Kawhi Leonard,SF
02/07/2024,LAC,Paul George,SF
02/07/2024,LAC,Ivica Zubac,C
02/07/2024,DET,Killian Hayes,PG
02/07/2024,DET,Ausar Thompson,SG
02/07/2024,DET,Jaden Ivey,SG
02/07/2024,DET,Jalen Duren,C
02/07/2024,DET,Mike Muscala,C
02/07/2024,SAC,De'Aaron Fox,PG
02/07/2024,SAC,Kevin Huerter,SG
02/07/2024,SAC,Harrison Barnes,SF
02/07/2024,SAC,Keegan Murray,PF
02/07/2024,SAC,Domantas Sabonis,C
02/08/2024,GSW,Stephen Curry,PG
02/08/2024,GSW,Brandin Podziemski,SG
02/08/2024,GSW,Andrew Wiggins,SF
02/08/2024,GSW,Draymond Green,PF
02/08/2024,GSW,Jonathan Kuminga,PF
02/08/2024,IND,Andrew Nembhard,PG
02/08/2024,IND,Tyrese Haliburton,PG
02/08/2024,IND,Buddy Hield,SF
02/08/2024,IND,Pascal Siakam,PF
02/08/2024,IND,Aaron Nesmith,PF
02/08/2024,SAS,Tre Jones,PG
02/08/2024,SAS,Devin Vassell,SG
02/08/2024,SAS,Julian Champagnie,SF
02/08/2024,SAS,Jeremy Sochan,PF
02/08/2024,SAS,Victor Wembanyama,PF
02/08/2024,ORL,Markelle Fultz,PG
02/08/2024,ORL,Jalen Suggs,SG
02/08/2024,ORL,Franz Wagner,SF
02/08/2024,ORL,Paolo Banchero,PF
02/08/2024,ORL,Wendell Carter Jr.,C
02/08/2024,CLE,Darius Garland,PG
02/08/2024,CLE,Max Strus,SG
02/08/2024,CLE,Donovan Mitchell,SG
02/08/2024,CLE,Evan Mobley,PF
02/08/2024,CLE,Jarrett Allen,C
02/08/2024,BRK,Spencer Dinwiddie,PG
02/08/2024,BRK,Ben Simmons,PG
02/08/2024,BRK,Cam Thomas,SG
02/08/2024,BRK,Jalen Wilson,SF
02/08/2024,BRK,Mikal Bridges,SF
02/08/2024,DAL,Kyrie Irving,PG
02/08/2024,DAL,Luka Doncic,PG
02/08/2024,DAL,Josh Green,SF
02/08/2024,DAL,Derrick Jones Jr.,SF
02/08/2024,DAL,Maxi Kleber,C
02/08/2024,NYK,Miles McBride,PG
02/08/2024,NYK,Donte DiVincenzo,SG
02/08/2024,NYK,Josh Hart,SF
02/08/2024,NYK,Precious Achiuwa,PF
02/08/2024,NYK,Isaiah Hartenstein,C
02/08/2024,CHI,Ayo Dosunmu,PG
02/08/2024,CHI,Alex Caruso,SG
02/08/2024,CHI,Coby White,SG
02/08/2024,CHI,DeMar DeRozan,SF
02/08/2024,CHI,Nikola Vucevic,C
02/08/2024,MEM,Scotty Pippen Jr.,PG
02/08/2024,MEM,John Konchar,SG
02/08/2024,MEM,Vince Williams Jr.,SG
02/08/2024,MEM,Jaren Jackson Jr.,PF
02/08/2024,MEM,Santi Aldama,PF
02/08/2024,MIN,Mike Conley,PG
02/08/2024,MIN,Anthony Edwards,SG
02/08/2024,MIN,Jaden McDaniels,PF
02/08/2024,MIN,Karl-Anthony Towns,PF
02/08/2024,MIN,Rudy Gobert,C
02/08/2024,MIL,Pat Connaughton,SG
02/08/2024,MIL,Malik Beasley,SG
02/08/2024,MIL,Giannis Antetokounmpo,PF
02/08/2024,MIL,Jae Crowder,PF
02/08/2024,MIL,Brook Lopez,C
02/08/2024,UTA,Collin Sexton,PG
02/08/2024,UTA,Kris Dunn,PG
02/08/2024,UTA,Simone Fontecchio,SF
02/08/2024,UTA,John Collins,PF
02/08/2024,UTA,Lauri Markkanen,PF
02/08/2024,PHO,Bradley Beal,SG
02/08/2024,PHO,Grayson Allen,SF
02/08/2024,PHO,Eric Gordon,SF
02/08/2024,PHO,Kevin Durant,PF
02/08/2024,PHO,Jusuf Nurkic,C
02/08/2024,DEN,Jamal Murray,PG
02/08/2024,DEN,Justin Holiday,SF
02/08/2024,DEN,Michael Porter Jr.,SF
02/08/2024,DEN,Aaron Gordon,PF
02/08/2024,DEN,Nikola Jokic,C
02/08/2024,LAL,Max Christie,SG
02/08/2024,LAL,Austin Reaves,SG
02/08/2024,LAL,LeBron James,SF
02/08/2024,LAL,Rui Hachimura,PF
02/08/2024,LAL,Anthony Davis,C
02/08/2024,DET,Cade Cunningham,PG
02/08/2024,DET,Ausar Thompson,SG
02/08/2024,DET,Jaden Ivey,SG
02/08/2024,DET,Bojan Bogdanovic,SF
02/08/2024,DET,Mike Muscala,C
02/08/2024,POR,Anfernee Simons,SG
02/08/2024,POR,Matisse Thybulle,SG
02/08/2024,POR,Toumani Camara,SF
02/08/2024,POR,Jabari Walker,PF
02/08/2024,POR,Jerami Grant,PF
02/09/2024,ATL,Trae Young,PG
02/09/2024,ATL,Bogdan Bogdanovic,SG
02/09/2024,ATL,Saddiq Bey,PF
02/09/2024,ATL,Jalen Johnson,PF
02/09/2024,ATL,Onyeka Okongwu,C
02/09/2024,PHI,Cameron Payne,PG
02/09/2024,PHI,Tobias Harris,SF
02/09/2024,PHI,Buddy Hield,SF
02/09/2024,PHI,Kelly Oubre Jr.,SF
02/09/2024,PHI,Danuel House Jr.,PF
02/09/2024,WAS,Jordan Poole,PG
02/09/2024,WAS,Tyus Jones,PG
02/09/2024,WAS,Bilal Coulibaly,SG
02/09/2024,WAS,Deni Avdija,SF
02/09/2024,WAS,Kyle Kuzma,PF
02/09/2024,BOS,Jrue Holiday,PG
02/09/2024,BOS,Jaylen Brown,SG
02/09/2024,BOS,Derrick White,SG
02/09/2024,BOS,Jayson Tatum,SF
02/09/2024,BOS,Kristaps Porzingis,C
02/09/2024,HOU,Jalen Green,SG
02/09/2024,HOU,Amen Thompson,SG
02/09/2024,HOU,Dillon Brooks,SF
02/09/2024,HOU,Jabari Smith Jr.,PF
02/09/2024,HOU,Alperen Sengun,C
02/09/2024,TOR,Immanuel Quickley,PG
02/09/2024,TOR,Gary Trent Jr.,SG
02/09/2024,TOR,RJ Barrett,SG
02/09/2024,TOR,Scottie Barnes,SF
02/09/2024,TOR,Jakob Poeltl,C
02/09/2024,CHO,Ish Smith,PG
02/09/2024,CHO,Miles Bridges,SF
02/09/2024,CHO,Leaky Black,SF
02/09/2024,CHO,Gordon Hayward,SF
02/09/2024,CHO,Cody Martin,SF
02/09/2024,MIL,Damian Lillard,PG
02/09/2024,MIL,Malik Beasley,SG
02/09/2024,MIL,Giannis Antetokounmpo,PF
02/09/2024,MIL,Jae Crowder,PF
02/09/2024,MIL,Brook Lopez,C
02/09/2024,DEN,Jamal Murray,PG
02/09/2024,DEN,Peyton Watson,SF
02/09/2024,DEN,Justin Holiday,SF
02/09/2024,DEN,Aaron Gordon,PF
02/09/2024,DEN,Nikola Jokic,C
02/09/2024,SAC,De'Aaron Fox,PG
02/09/2024,SAC,Kevin Huerter,SG
02/09/2024,SAC,Harrison Barnes,SF
02/09/2024,SAC,Keegan Murray,PF
02/09/2024,SAC,Domantas Sabonis,C
02/09/2024,NOP,CJ McCollum,PG
02/09/2024,NOP,Brandon Ingram,SF
02/09/2024,NOP,Herbert Jones,SF
02/09/2024,NOP,Zion Williamson,PF
02/09/2024,NOP,Jonas Valanciunas,C
02/09/2024,LAL,D'Angelo Russell,PG
02/09/2024,LAL,Austin Reaves,SG
02/09/2024,LAL,LeBron James,SF
02/09/2024,LAL,Rui Hachimura,PF
02/09/2024,LAL,Anthony Davis,C
02/10/2024,OKC,Shai Gilgeous-Alexander,PG
02/10/2024,OKC,Josh Giddey,SG
02/10/2024,OKC,Jalen Williams,SF
02/10/2024,OKC,Luguentz Dort,SF
02/10/2024,OKC,Chet Holmgren,C
02/10/2024,DAL,Luka Doncic,PG
02/10/2024,DAL,Kyrie Irving,PG
02/10/2024,DAL,Josh Green,SF
02/10/2024,DAL,Derrick Jones Jr.,SF
02/10/2024,DAL,Maxi Kleber,C
02/10/2024,DET,Cade Cunningham,PG
02/10/2024,DET,Jaden Ivey,SG
02/10/2024,DET,Ausar Thompson,SG
02/10/2024,DET,Bojan Bogdanovic,SF
02/10/2024,DET,Mike Muscala,C
02/10/2024,LAC,Terance Mann,PG
02/10/2024,LAC,James Harden,SG
02/10/2024,LAC,Kawhi Leonard,SF
02/10/2024,LAC,Paul George,SF
02/10/2024,LAC,Ivica Zubac,C
02/10/2024,SAS,Tre Jones,PG
02/10/2024,SAS,Devin Vassell,SG
