Date,Team,Player,Status,Reason
12/19/2021,CHO,JT Thor,Out,G League - On Assignment
12/19/2021,PHO,Chandler Hutchison,Out,G League - Two-Way
12/19/2021,PHO,Frank Kaminsky,Out,Injury/Illness - Right Knee; Stress reaction
12/19/2021,PHO,Abdel Nader,Out,Injury/Illness - Right Knee; Injury management
12/19/2021,PHO,Dario Saric,Out,Injury/Illness - Right Acl; Tear
12/19/2021,DAL,Reggie Bullock,Out,Health and Safety Protocols
12/19/2021,DAL,Willie Cauley-Stein,Out,Personal Reasons
12/19/2021,DAL,Luka Doncic,Out,Injury/Illness - Left Ankle; Soreness
12/19/2021,DAL,Josh Green,Out,Health and Safety Protocols
12/19/2021,DAL,Frank Ntilikina,Out,Injury/Illness - Illness; Non-Covid
12/19/2021,DAL,Eugene Omoruyi,Out,Injury/Illness - Right Foot; Injury
12/19/2021,MIN,Anthony Edwards,Out,Health and Safety Protocols
12/19/2021,MIN,Nathan Knight,Out,G League - Two-Way
12/19/2021,MIN,Josh Okogie,Out,Health and Safety Protocols
12/19/2021,MIN,Taurean Prince,Out,Health and Safety Protocols
12/19/2021,MIN,McKinley Wright IV,Out,G League - Two-Way
12/19/2021,CHI,Troy Brown Jr.,Out,Health and Safety Protocols
12/19/2021,CHI,Ayo Dosunmu,Out,Health and Safety Protocols
12/19/2021,CHI,Alize Johnson,Out,Health and Safety Protocols
12/19/2021,CHI,Zach LaVine,Out,Health and Safety Protocols
12/19/2021,CHI,Matt Thomas,Out,Health and Safety Protocols
12/19/2021,CHI,Patrick Williams,Out,Injury/Illness - Left Wrist; Ligament Tear
12/19/2021,LAL,Trevor Ariza,Questionable,Injury/Illness - Right Ankle; Injury recovery
12/19/2021,LAL,Kent Bazemore,Out,Health and Safety Protocols
12/19/2021,LAL,Avery Bradley,Out,Health and Safety Protocols
12/19/2021,LAL,Anthony Davis,Out,Injury/Illness - Left Knee; MCL sprain
12/19/2021,LAL,Talen Horton-Tucker,Out,Health and Safety Protocols
12/19/2021,LAL,Dwight Howard,Out,Health and Safety Protocols
12/19/2021,LAL,LeBron James,Probable,Injury/Illness - Rectus Abdominis; Strain
12/19/2021,LAL,Malik Monk,Out,Health and Safety Protocols
12/19/2021,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
12/19/2021,LAL,Austin Reaves,Out,Health and Safety Protocols
12/20/2021,BOS,Sam Hauser,Out,Health and Safety Protocols
12/20/2021,BOS,Juancho Hernangomez,Out,Health and Safety Protocols
12/20/2021,BOS,Al Horford,Out,Health and Safety Protocols
12/20/2021,BOS,Jabari Parker,Out,Health and Safety Protocols
12/20/2021,BOS,Josh Richardson,Out,Health and Safety Protocols
12/20/2021,BOS,Brodric Thomas,Out,Health and Safety Protocols
12/20/2021,BOS,Grant Williams,Out,Health and Safety Protocols
12/20/2021,PHI,Andre Drummond,Out,Health and Safety Protocols
12/20/2021,PHI,Furkan Korkmaz,Out,Injury/Illness - N/a; non-Covid Illness
12/20/2021,PHI,Tyrese Maxey,Out,Injury/Illness - Left Quad; Contusion
12/20/2021,PHI,Shake Milton,Out,Health and Safety Protocols
12/20/2021,PHI,Georges Niang,Out,Health and Safety Protocols
12/20/2021,PHI,Ben Simmons,Out,Personal Reasons
12/20/2021,PHI,Jaden Springer,Out,Injury/Illness - N/a; Concussion Protocol
12/20/2021,CHI,Troy Brown Jr.,Out,Health and Safety Protocols
12/20/2021,CHI,Ayo Dosunmu,Out,Health and Safety Protocols
12/20/2021,CHI,Alize Johnson,Out,Health and Safety Protocols
12/20/2021,CHI,Derrick Jones Jr.,Out,Injury/Illness - Left Hamstring; Strain
12/20/2021,CHI,Zach LaVine,Out,Health and Safety Protocols
12/20/2021,CHI,Matt Thomas,Out,Health and Safety Protocols
12/20/2021,CHI,Patrick Williams,Out,Injury/Illness - Left Wrist; Ligament Tear
12/20/2021,HOU,Jalen Green,Out,Injury/Illness - Left Hamstring; Strain
12/20/2021,HOU,Daishen Nix,Out,G League - Two-Way
12/20/2021,HOU,Kevin Porter Jr.,Out,Injury/Illness - Left Thigh; Contusion
12/20/2021,MEM,Santi Aldama,Out,Injury/Illness - Right Calf; Soreness
12/20/2021,MEM,Brandon Clarke,Out,Injury/Illness - Right Knee; Soreness
12/20/2021,MEM,Tyus Jones,Out,Injury/Illness - Right Finger; Sprain
12/20/2021,MEM,Sam Merrill,Out,Injury/Illness - Left Ankle; Sprain
12/20/2021,MEM,Ja Morant,Questionable,Injury/Illness - Left Knee; Sprain
12/20/2021,MEM,Ziaire Williams,Out,Injury/Illness - Left Ankle; Sprain + Health and Safety Protocols
12/20/2021,OKC,Vit Krejci,Out,G League - On Assignment
12/20/2021,CHO,Vernon Carey Jr.,Out,G League - On Assignment
12/20/2021,CHO,Gordon Hayward,Doubtful,Injury/Illness - Low Back; Discomfort
12/20/2021,CHO,Kai Jones,Out,G League - On Assignment
12/20/2021,CHO,Arnoldas Kulboka,Out,G League - Two-Way
12/20/2021,CHO,Scottie Lewis,Out,G League - Two-Way
12/20/2021,CHO,Cody Martin,Out,Health and Safety Protocols
12/20/2021,CHO,JT Thor,Out,G League - On Assignment
12/20/2021,UTA,Udoka Azubuike,Out,Injury/Illness - Right Ankle; Sprain
12/20/2021,UTA,Malik Fitts,Out,Injury/Illness - Right Shoulder; Sprain
12/20/2021,UTA,Elijah Hughes,Out,G League - On Assignment
12/20/2021,UTA,Miye Oni,Out,Injury/Illness - Right Ankle; Sprain
12/20/2021,GSW,Jordan Poole,Out,Health and Safety Protocols
12/20/2021,GSW,Klay Thompson,Out,Injury/Illness - Right Achilles Tendon; Injury Recovery
12/20/2021,GSW,Andrew Wiggins,Out,Health and Safety Protocols
12/20/2021,GSW,James Wiseman,Out,Injury/Illness - Right Knee; Injury Recovery
12/20/2021,SAC,Marvin Bagley III,Out,Health and Safety Protocols
12/20/2021,SAC,Terence Davis,Out,Health and Safety Protocols
12/20/2021,SAC,De'Aaron Fox,Out,Health and Safety Protocols
12/20/2021,SAC,Richaun Holmes,Questionable,Injury/Illness - Right Eye; Injury
12/20/2021,SAC,Louis King,Out,Health and Safety Protocols
12/20/2021,SAC,Alex Len,Out,Health and Safety Protocols
12/20/2021,SAC,Davion Mitchell,Out,Health and Safety Protocols
12/20/2021,SAS,Devontae Cacok,Out,G League - Two-Way
12/20/2021,SAS,Zach Collins,Out,Injury/Illness - Left Ankle; Stress Fracture
12/20/2021,SAS,Doug McDermott,Probable,Injury/Illness - Tooth; Infection
12/20/2021,SAS,Joshua Primo,Out,G League - On Assignment
12/20/2021,SAS,Joe Wieskamp,Out,G League - Two-Way
12/21/2021,DET,Jerami Grant,Out,Injury/Illness - Right Thumb; Sprain
12/21/2021,DET,Killian Hayes,Out,Injury/Illness - N/A; Non-Covid Illness
12/21/2021,DET,Isaiah Livers,Out,G League - On Assignment
12/21/2021,DET,Kelly Olynyk,Out,Injury/Illness - Left Knee; Sprain
12/21/2021,DET,Jamorko Pickett,Out,G League - Two-Way
12/21/2021,DET,Chris Smith,Out,G League - Two-Way
12/21/2021,NYK,RJ Barrett,Out,Health and Safety Protocols
12/21/2021,NYK,Quentin Grimes,Out,Health and Safety Protocols
12/21/2021,NYK,Kevin Knox II,Out,Health and Safety Protocols
12/21/2021,NYK,Miles McBride,Out,Health and Safety Protocols
12/21/2021,NYK,Immanuel Quickley,Out,Health and Safety Protocols
12/21/2021,NYK,Derrick Rose,Out,Injury/Illness - Right Ankle; sore
12/21/2021,NYK,Luka Samanic,Out,G League - Two-Way
12/21/2021,NYK,Obi Toppin,Out,Health and Safety Protocols
12/21/2021,IND,T.J. McConnell,Out,Injury/Illness - Right Wrist; Ligament Surgery
12/21/2021,IND,Terry Taylor,Out,G League - Two-Way
12/21/2021,IND,T.J. Warren,Out,Injury/Illness - Left Navicular; Fracture
12/21/2021,IND,Duane Washington Jr.,Out,G League - Two-Way
12/21/2021,MIA,Bam Adebayo,Out,Injury/Illness - Right Thumb; UCL Reconstruction
12/21/2021,MIA,Jimmy Butler,Out,Injury/Illness - Tail Bone; Contusion
12/21/2021,MIA,Caleb Martin,Out,Health and Safety Protocols
12/21/2021,MIA,Markieff Morris,Out,Injury/Illness - Neck; Whiplash
12/21/2021,MIA,Victor Oladipo,Out,Injury/Illness - Right Knee; Injury Recovery
12/21/2021,MIA,P.J. Tucker,Out,Injury/Illness - Left Lower Leg; Nerve Inflammation
12/21/2021,NOP,Jose Alvarado,Out,Not With Team
12/21/2021,NOP,Jared Harper,Out,Not With Team
12/21/2021,NOP,Daulton Hommes,Out,Injury/Illness - Right Fibular; Stress Fracture
12/21/2021,NOP,Kira Lewis Jr.,Out,Injury/Illness - Right Knee ACL/MCL; Sprain
12/21/2021,NOP,Didi Louzada,Out,League Suspension
12/21/2021,NOP,Zion Williamson,Out,Injury/Illness - Right Foot; Fracture
12/21/2021,POR,Damian Lillard,Questionable,Injury/Illness - Right Hamstring; Tightness
12/21/2021,POR,Nassir Little,Out,Injury/Illness - Body; Illness non-COVID
12/21/2021,POR,CJ McCollum,Out,Injury/Illness - Right Lung; Pneumothorax
12/21/2021,POR,Jusuf Nurkic,Questionable,Injury/Illness - Left Ribs; Contusion
12/21/2021,POR,Cody Zeller,Out,Injury/Illness - Right Patellar; Fracture
12/21/2021,DAL,Reggie Bullock,Out,Health and Safety Protocols
12/21/2021,DAL,Willie Cauley-Stein,Out,Personal Reasons
12/21/2021,DAL,Luka Doncic,Out,Injury/Illness - Left Ankle; Soreness
12/21/2021,DAL,Josh Green,Out,Health and Safety Protocols
12/21/2021,DAL,Tim Hardaway Jr.,Out,Health and Safety Protocols
12/21/2021,DAL,Maxi Kleber,Out,Health and Safety Protocols
12/21/2021,DAL,Eugene Omoruyi,Out,Injury/Illness - Right Foot; Injury
12/21/2021,DAL,Kristaps Porzingis,Questionable,Injury/Illness - Right Toe; Soreness
12/21/2021,MIN,Patrick Beverley,Out,Health and Safety Protocols
12/21/2021,MIN,Anthony Edwards,Out,Health and Safety Protocols
12/21/2021,MIN,Josh Okogie,Out,Health and Safety Protocols
12/21/2021,MIN,Taurean Prince,Out,Health and Safety Protocols
12/21/2021,MIN,Jarred Vanderbilt,Out,Health and Safety Protocols
12/21/2021,LAL,Trevor Ariza,Probable,Injury/Illness - Right Ankle; Injury recovery
12/21/2021,LAL,Kent Bazemore,Out,Health and Safety Protocols
12/21/2021,LAL,Avery Bradley,Out,Health and Safety Protocols
12/21/2021,LAL,Anthony Davis,Out,Injury/Illness - Left Knee; MCL sprain
12/21/2021,LAL,LeBron James,Probable,Injury/Illness - Rectus Abdominis; Strain
12/21/2021,LAL,Malik Monk,Out,Health and Safety Protocols
12/21/2021,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
12/21/2021,LAL,Austin Reaves,Out,Health and Safety Protocols
12/21/2021,PHO,Chandler Hutchison,Out,G League - Two-Way
12/21/2021,PHO,Frank Kaminsky,Out,Injury/Illness - Right Knee; Stress Reaction
12/21/2021,PHO,Abdel Nader,Out,Injury/Illness - Right Knee; Injury management
12/21/2021,PHO,Dario Saric,Out,Injury/Illness - Right Acl; Tear
12/22/2021,BOS,Sam Hauser,Out,Health and Safety Protocols
12/22/2021,BOS,Juancho Hernangomez,Out,Health and Safety Protocols
12/22/2021,BOS,Al Horford,Out,Health and Safety Protocols
12/22/2021,BOS,Jabari Parker,Out,Health and Safety Protocols
12/22/2021,BOS,Josh Richardson,Out,Health and Safety Protocols
12/22/2021,BOS,Brodric Thomas,Out,Health and Safety Protocols
12/22/2021,BOS,Grant Williams,Out,Health and Safety Protocols
12/22/2021,CLE,Jarrett Allen,Out,Health and Safety Protocols
12/22/2021,CLE,Ed Davis,Out,Health and Safety Protocols
12/22/2021,CLE,Kevin Love,Questionable,Injury/Illness - Right Foot; Soreness
12/22/2021,CLE,Evan Mobley,Out,Health and Safety Protocols
12/22/2021,CLE,RJ Nembhard Jr.,Out,Health and Safety Protocols
12/22/2021,CLE,Isaac Okoro,Out,Health and Safety Protocols
12/22/2021,CLE,Collin Sexton,Out,Injury/Illness - Left Knee; Meniscal Tear
12/22/2021,CLE,Lamar Stevens,Out,Health and Safety Protocols
12/22/2021,CLE,Dylan Windler,Out,Health and Safety Protocols
12/22/2021,ATL,Clint Capela,Out,Health and Safety Protocols
12/22/2021,ATL,Danilo Gallinari,Out,Health and Safety Protocols
12/22/2021,ATL,Solomon Hill,Out,Injury/Illness - Right Hamstring; Tear
12/22/2021,ATL,Kevin Huerter,Out,Health and Safety Protocols
12/22/2021,ATL,De'Andre Hunter,Out,Injury/Illness - Right Wrist; Injury Recovery
12/22/2021,ATL,Timothe Luwawu-Cabarrot,Out,Health and Safety Protocols
12/22/2021,ATL,Lou Williams,Out,Health and Safety Protocols
12/22/2021,ATL,Trae Young,Out,Health and Safety Protocols
12/22/2021,ORL,Cole Anthony,Out,Injury/Illness - Right Ankle; Sprain
12/22/2021,ORL,Mo Bamba,Out,Health and Safety Protocols
12/22/2021,ORL,Ignas Brazdeikis,Out,Health and Safety Protocols
12/22/2021,ORL,Wendell Carter Jr.,Out,Injury/Illness - Right Lower Leg; Muscle Strain
12/22/2021,ORL,Michael Carter-Williams,Out,Injury/Illness - Left Ankle; Injury Recovery
12/22/2021,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Injury Recovery
12/22/2021,ORL,R.J. Hampton,Out,Health and Safety Protocols
12/22/2021,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury Recovery
12/22/2021,ORL,E'Twaun Moore,Out,Injury/Illness - Left Knee; Sprain
12/22/2021,ORL,Mychal Mulder,Out,Health and Safety Protocols
12/22/2021,ORL,Terrence Ross,Out,Health and Safety Protocols
12/22/2021,ORL,Jalen Suggs,Out,Injury/Illness - Right Thumb; Fracture
12/22/2021,ORL,Moritz Wagner,Out,Health and Safety Protocols
12/22/2021,DEN,Bol Bol,Out,Health and Safety Protocols
12/22/2021,DEN,P.J. Dozier,Out,Injury/Illness - Left Acl; Surgery
12/22/2021,DEN,Markus Howard,Out,Injury/Illness - Left Knee; Sprain
12/22/2021,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery
12/22/2021,DEN,Michael Porter Jr.,Out,Injury/Illness - Lumbar Spine; Surgery/Health and Safety Protocols
12/22/2021,OKC,Vit Krejci,Out,G League - On Assignment
12/22/2021,OKC,Mike Muscala,Out,Rest
12/22/2021,HOU,Jalen Green,Out,Injury/Illness - Left Hamstring; Strain
12/22/2021,HOU,Daishen Nix,Out,G League - Two-Way
12/22/2021,HOU,Kevin Porter Jr.,Out,Injury/Illness - Left Thigh; Contusion
12/22/2021,MIL,Giannis Antetokounmpo,Out,Health and Safety Protocols
12/22/2021,MIL,Donte DiVincenzo,Out,Health and Safety Protocols
12/22/2021,MIL,Brook Lopez,Out,Injury/Illness - Back; Surgery
12/22/2021,MIL,Sandro Mamukelashvili,Out,Injury/Illness - Non-Covid; Illness
12/22/2021,MIL,Bobby Portis,Out,Health and Safety Protocols
12/22/2021,SAC,Marvin Bagley III,Out,Health and Safety Protocols
12/22/2021,SAC,Terence Davis,Out,Health and Safety Protocols
12/22/2021,SAC,De'Aaron Fox,Out,Health and Safety Protocols
12/22/2021,SAC,Richaun Holmes,Questionable,Injury/Illness - Right Eye; Injury
12/22/2021,SAC,Louis King,Out,Health and Safety Protocols
12/22/2021,SAC,Alex Len,Out,Health and Safety Protocols
12/22/2021,SAC,Davion Mitchell,Out,Health and Safety Protocols
12/22/2021,SAC,Neemias Queta,Out,Health and Safety Protocols
12/23/2021,ATL,Clint Capela,Out,Health and Safety Protocols
12/23/2021,ATL,Sharife Cooper,Out,Health and Safety Protocols
12/23/2021,ATL,Danilo Gallinari,Out,Health and Safety Protocols
12/23/2021,ATL,Solomon Hill,Out,Injury/Illness - Right Hamstring; Tear
12/23/2021,ATL,Kevin Huerter,Out,Health and Safety Protocols
12/23/2021,ATL,De'Andre Hunter,Out,Injury/Illness - Right Wrist; Injury Recovery
12/23/2021,ATL,Timothe Luwawu-Cabarrot,Out,Health and Safety Protocols
12/23/2021,ATL,Lou Williams,Out,Health and Safety Protocols
12/23/2021,ATL,Trae Young,Out,Health and Safety Protocols
12/23/2021,PHI,Andre Drummond,Out,Health and Safety Protocols
12/23/2021,PHI,Danny Green,Out,Health and Safety Protocols
12/23/2021,PHI,Shake Milton,Out,Health and Safety Protocols
12/23/2021,PHI,Georges Niang,Out,Health and Safety Protocols
12/23/2021,PHI,Ben Simmons,Out,Personal Reasons
12/23/2021,HOU,Daishen Nix,Out,G League - Two-Way
12/23/2021,HOU,Kevin Porter Jr.,Out,Injury/Illness - Left Thigh; Contusion
12/23/2021,IND,Malcolm Brogdon,Out,Injury/Illness - Right Achilles Tendon; Sore
12/23/2021,IND,T.J. McConnell,Out,Injury/Illness - Right Wrist; Ligament Surgery
12/23/2021,IND,Domantas Sabonis,Out,Injury/Illness - Right Calf; Sore
12/23/2021,IND,T.J. Warren,Out,Injury/Illness - Left Navicular; Fracture
12/23/2021,NOP,Nickeil Alexander-Walker,Out,Health and Safety Protocols
12/23/2021,NOP,Jose Alvarado,Out,Not With Team
12/23/2021,NOP,Jared Harper,Out,Not With Team
12/23/2021,NOP,Kira Lewis Jr.,Out,Injury/Illness - Right Knee ACL/MCL; Sprain
12/23/2021,NOP,Didi Louzada,Out,League Suspension
12/23/2021,NOP,Naji Marshall,Out,Health and Safety Protocols
12/23/2021,NOP,Jonas Valanciunas,Out,Injury/Illness - Non-Covid; Illness
12/23/2021,NOP,Zion Williamson,Out,Injury/Illness - Right Foot; Fracture
12/23/2021,ORL,Mo Bamba,Out,Health and Safety Protocols
12/23/2021,ORL,Ignas Brazdeikis,Out,Health and Safety Protocols
12/23/2021,ORL,Michael Carter-Williams,Out,Injury/Illness - Left Ankle; Injury Recovery
12/23/2021,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Injury Recovery
12/23/2021,ORL,R.J. Hampton,Out,Injury/Illness - N/A; Covid reconditioning
12/23/2021,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury Recovery
12/23/2021,ORL,E'Twaun Moore,Out,Injury/Illness - Left Knee; Sprain
12/23/2021,ORL,Mychal Mulder,Out,Health and Safety Protocols
12/23/2021,ORL,Terrence Ross,Out,Health and Safety Protocols
12/23/2021,ORL,Jalen Suggs,Out,Injury/Illness - Right Thumb; Fracture
12/23/2021,ORL,Moritz Wagner,Out,Health and Safety Protocols
12/23/2021,DET,Cade Cunningham,Out,Health and Safety Protocols
12/23/2021,DET,Jerami Grant,Out,Injury/Illness - Right Thumb; Sprain
12/23/2021,DET,Killian Hayes,Out,Health and Safety Protocols
12/23/2021,DET,Saben Lee,Out,Health and Safety Protocols
12/23/2021,DET,Isaiah Livers,Out,Return to Competition Reconditioning
12/23/2021,DET,Rodney McGruder,Out,Health and Safety Protocols
12/23/2021,DET,Kelly Olynyk,Out,Injury/Illness - Left Knee; Sprain
12/23/2021,DET,Chris Smith,Out,G League - Two-Way
12/23/2021,DET,Isaiah Stewart,Out,Health and Safety Protocols
12/23/2021,MIA,Bam Adebayo,Out,Injury/Illness - Right Thumb; UCL Reconstruction
12/23/2021,MIA,Jimmy Butler,Out,Injury/Illness - Tail Bone; Contusion
12/23/2021,MIA,Caleb Martin,Out,Health and Safety Protocols
12/23/2021,MIA,Markieff Morris,Out,Injury/Illness - Neck; Whiplash
12/23/2021,MIA,Victor Oladipo,Out,Injury/Illness - Right Knee; Injury Recovery
12/23/2021,MIA,P.J. Tucker,Out,Injury/Illness - Left Lower Leg; Nerve Inflammation
12/23/2021,NYK,RJ Barrett,Out,Return to Competition Reconditioning
12/23/2021,NYK,Kevin Knox II,Out,Health and Safety Protocols
12/23/2021,NYK,Miles McBride,Out,Health and Safety Protocols
12/23/2021,NYK,Nerlens Noel,Out,Health and Safety Protocols
12/23/2021,NYK,Immanuel Quickley,Out,Health and Safety Protocols
12/23/2021,NYK,Derrick Rose,Out,Injury/Illness - Right Ankle; surgery
12/23/2021,NYK,Luka Samanic,Out,G League - Two-Way
12/23/2021,WAS,Joel Ayayi,Out,G League - Two-Way
12/23/2021,WAS,Bradley Beal,Out,Health and Safety Protocols
12/23/2021,WAS,Thomas Bryant,Out,Injury/Illness - Left Knee; Left ACL injury recovery
12/23/2021,WAS,Kentavious Caldwell-Pope,Out,Health and Safety Protocols
12/23/2021,WAS,Isaiah Todd,Out,G League - On Assignment
12/23/2021,WAS,Cassius Winston,Out,G League - Two-Way
12/23/2021,DAL,Reggie Bullock,Out,Health and Safety Protocols
12/23/2021,DAL,Trey Burke,Out,Health and Safety Protocols
12/23/2021,DAL,Willie Cauley-Stein,Out,Personal Reasons
12/23/2021,DAL,Luka Doncic,Out,Health and Safety Protocols
12/23/2021,DAL,Josh Green,Out,Health and Safety Protocols
12/23/2021,DAL,Tim Hardaway Jr.,Out,Health and Safety Protocols
12/23/2021,DAL,Maxi Kleber,Out,Health and Safety Protocols
12/23/2021,DAL,JaQuori McLaughlin,Out,Health and Safety Protocols
12/23/2021,DAL,Eugene Omoruyi,Out,Injury/Illness - Right Foot; Surgery
12/23/2021,DAL,Kristaps Porzingis,Questionable,Injury/Illness - Right Toe; Soreness
12/23/2021,MIL,Giannis Antetokounmpo,Out,Health and Safety Protocols
12/23/2021,MIL,Donte DiVincenzo,Out,Health and Safety Protocols
12/23/2021,MIL,Brook Lopez,Out,Injury/Illness - Back; Surgery
12/23/2021,MIL,Sandro Mamukelashvili,Out,Injury/Illness - Non-covid; Illness
12/23/2021,MIL,Bobby Portis,Out,Health and Safety Protocols
12/23/2021,CHO,Vernon Carey Jr.,Out,Not With Team
12/23/2021,CHO,Kai Jones,Out,Not With Team
12/23/2021,CHO,Arnoldas Kulboka,Out,G League - Two-Way
12/23/2021,CHO,Scottie Lewis,Out,G League - Two-Way
12/23/2021,CHO,Cody Martin,Out,Health and Safety Protocols
12/23/2021,CHO,JT Thor,Out,Not With Team
12/23/2021,DEN,Bol Bol,Out,Health and Safety Protocols
12/23/2021,DEN,P.J. Dozier,Out,Injury/Illness - Left Acl; Surgery
12/23/2021,DEN,Aaron Gordon,Questionable,Injury/Illness - Left Hamstring; Soreness
12/23/2021,DEN,JaMychal Green,Probable,Injury/Illness - Right Ankle; Sprain/Left Knee Soreness
12/23/2021,DEN,Markus Howard,Out,Injury/Illness - Left Knee; Sprain
12/23/2021,DEN,Bones Hyland,Probable,Injury/Illness - Right Ankle; Sprain
12/23/2021,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery
12/23/2021,DEN,Michael Porter Jr.,Out,Injury/Illness - Lumbar Spine; Surgery/Health and Safety Protocols
12/23/2021,MIN,Patrick Beverley,Out,Health and Safety Protocols
12/23/2021,MIN,Anthony Edwards,Out,Health and Safety Protocols
12/23/2021,MIN,Josh Okogie,Out,Health and Safety Protocols
12/23/2021,MIN,Taurean Prince,Out,Health and Safety Protocols
12/23/2021,MIN,Karl-Anthony Towns,Out,Health and Safety Protocols
12/23/2021,MIN,Jarred Vanderbilt,Out,Health and Safety Protocols
12/23/2021,MIN,McKinley Wright IV,Out,Health and Safety Protocols
12/23/2021,UTA,Udoka Azubuike,Out,Injury/Illness - Right Ankle; Sprain
12/23/2021,UTA,Malik Fitts,Out,Injury/Illness - Right Shoulder; Sprain
12/23/2021,OKC,Derrick Favors,Out,Rest
12/23/2021,OKC,Vit Krejci,Out,G League - On Assignment
12/23/2021,PHO,Frank Kaminsky,Out,Injury/Illness - Right Knee; Stress reaction
